,number,value,datetime_start,datetime_complete,duration,params_bpm_step,params_max_bpm,params_min_bpm,params_parncutt_prior_mu,params_parncutt_prior_sigma,params_smooth_bpm_window,params_smooth_time_window,state
26,26,0.5208333333333334,2023-04-04 00:57:26.002630,2023-04-04 00:57:27.677497,0 days 00:00:01.674867,0.42932273501460927,260,14,115,2.853624881466235,9.045550650958225,6.77001095428389,COMPLETE
27,27,0.078125,2023-04-04 00:57:27.677830,2023-04-04 00:57:29.453634,0 days 00:00:01.775804,0.35382281470892984,243,28,56,2.443782639972728,8.214144372560478,8.81176606858027,COMPLETE
28,28,0.19791666666666666,2023-04-04 00:57:29.453959,2023-04-04 00:57:30.976005,0 days 00:00:01.522046,0.48670642062764724,274,17,184,1.8935501502531038,7.75159915835173,6.406410924051612,COMPLETE
29,29,0.328125,2023-04-04 00:57:30.976326,2023-04-04 00:57:32.007791,0 days 00:00:01.031465,0.6626071335990178,238,23,156,3.6030619421366765,6.922908420118299,7.711944129500592,COMPLETE
30,30,0.59375,2023-04-04 00:57:32.008117,2023-04-04 00:57:35.695758,0 days 00:00:03.687641,0.21911060962193815,287,10,108,0.6146536866872683,9.396394657310369,8.398328740157735,COMPLETE
31,31,0.59375,2023-04-04 00:57:35.696081,2023-04-04 00:57:39.708110,0 days 00:00:04.012029,0.2017239355647297,288,10,120,0.5923961596387208,9.326405299609482,8.165644467767715,COMPLETE
32,32,0.6041666666666666,2023-04-04 00:57:39.708433,2023-04-04 00:57:44.854506,0 days 00:00:05.146073,0.1565007788333365,287,10,122,0.5612779273400521,9.200499166484944,8.417215111603022,COMPLETE
33,33,0.453125,2023-04-04 00:57:44.854826,2023-04-04 00:57:49.177323,0 days 00:00:04.322497,0.18308879444201584,288,13,143,0.6523768681627853,8.122894111517027,9.249437574060114,COMPLETE
34,34,0.609375,2023-04-04 00:57:49.177650,2023-04-04 00:57:53.588961,0 days 00:00:04.411311,0.1811849584652728,287,12,119,0.5462004904209983,9.449220646124106,8.376947059289007,COMPLETE
35,35,0.5677083333333334,2023-04-04 00:57:53.589283,2023-04-04 00:57:58.789419,0 days 00:00:05.200136,0.15405316254021095,288,12,79,0.668247055880475,8.631162328897986,8.477842062121834,COMPLETE
36,36,0.005208333333333333,2023-04-04 00:57:58.789745,2023-04-04 00:58:02.972492,0 days 00:00:04.182747,0.1881006512617372,278,10,40,0.40716749570597255,9.420574763690485,8.254104428399566,COMPLETE
37,37,0.359375,2023-04-04 00:58:02.972823,2023-04-04 00:58:10.858586,0 days 00:00:07.885763,0.10368444738633686,286,13,169,1.5756344986954716,9.449622030877796,9.41112227744093,COMPLETE
38,38,0.5208333333333334,2023-04-04 00:58:10.858915,2023-04-04 00:59:44.066090,0 days 00:01:33.207175,0.01112055854239516,266,17,124,1.2439308582182658,7.825370990221834,9.150935687733709,COMPLETE
39,39,0.203125,2023-04-04 00:59:44.066425,2023-04-04 00:59:47.287142,0 days 00:00:03.220717,0.22440674896983281,261,12,141,0.0722943643248386,8.767134645591405,8.388963934054193,COMPLETE
40,40,0.3645833333333333,2023-04-04 00:59:47.287639,2023-04-04 00:59:50.423042,0 days 00:00:03.135403,0.2418423453722738,292,30,73,0.6336987378745775,9.398272113815237,9.166891341738328,COMPLETE
41,41,0.6041666666666666,2023-04-04 00:59:50.423388,2023-04-04 00:59:57.100108,0 days 00:00:06.676720,0.12162370999942756,285,12,82,0.6906941648514175,8.749021067022715,8.383817472567873,COMPLETE
42,42,0.640625,2023-04-04 00:59:57.100442,2023-04-04 01:00:05.756152,0 days 00:00:08.655710,0.09423087657329605,284,10,113,0.39989628556433354,8.601722341340603,7.807399193390609,COMPLETE
43,43,0.6041666666666666,2023-04-04 01:00:05.756499,2023-04-04 01:00:13.263976,0 days 00:00:07.507477,0.10374775002367476,275,14,82,1.4912875680484723,8.719735371291263,7.65584161307217,COMPLETE
44,44,0.59375,2023-04-04 01:00:13.264364,2023-04-04 01:00:20.124001,0 days 00:00:06.859637,0.11481868482643277,276,14,79,1.4261392953067102,8.382699200596724,7.589889995504385,COMPLETE
45,45,0.0,2023-04-04 01:00:20.124484,2023-04-04 01:00:29.944867,0 days 00:00:09.820383,0.08090779095935242,283,18,40,0.352256233273199,8.03801375602586,7.60163761600668,COMPLETE
46,46,0.5416666666666666,2023-04-04 01:00:29.945227,2023-04-04 01:00:33.950284,0 days 00:00:04.005057,0.13945368095460398,225,37,134,0.9776543388237222,8.806012850811308,8.65114150174035,COMPLETE
47,47,0.10416666666666667,2023-04-04 01:00:33.950621,2023-04-04 01:00:45.697048,0 days 00:00:11.746427,0.06051246674189625,254,15,79,0.05122956013318636,7.153512163319761,7.913836900350316,COMPLETE
48,48,0.4791666666666667,2023-04-04 01:00:45.697399,2023-04-04 01:00:50.471281,0 days 00:00:04.773882,0.1434243867661787,248,12,149,1.574287952148359,7.754679372710596,7.03035898263869,COMPLETE
49,49,0.4739583333333333,2023-04-04 01:00:50.471616,2023-04-04 01:01:11.943033,0 days 00:00:21.471417,0.0397846241411154,295,12,65,0.9873362297663206,6.34723772489488,9.720589420284286,COMPLETE
50,50,0.6458333333333334,2023-04-04 01:01:11.943361,2023-04-04 01:01:20.464336,0 days 00:00:08.520975,0.08939230853862888,276,21,108,1.2505307693786838,7.181039496174394,8.83187759582632,COMPLETE
