,number,value,datetime_start,datetime_complete,duration,params_bpm_step,params_max_bpm,params_min_bpm,params_resonance_prior_beta,params_resonance_prior_bpm_ext,params_smooth_bpm_window,params_smooth_time_window,state
36,36,0.0,2023-04-04 05:03:45.888707,2023-04-04 05:03:47.870077,0 days 00:00:01.981370,0.24407452972303162,192,36,3.543611096508689,37,9.043598752656306,4.964252035457718,COMPLETE
37,37,0.515625,2023-04-04 05:03:47.870403,2023-04-04 05:03:54.274939,0 days 00:00:06.404536,0.08092185708765309,205,34,3.844501073917712,67,8.410063261086355,5.914182973952016,COMPLETE
38,38,0.453125,2023-04-04 05:03:54.275282,2023-04-04 05:05:00.329646,0 days 00:01:06.054364,0.011486173338643005,219,38,2.980478643110646,195,7.551097849302976,6.76516419123812,COMPLETE
39,39,0.5208333333333334,2023-04-04 05:05:00.329998,2023-04-04 05:05:03.611715,0 days 00:00:03.281717,0.16302203443853502,211,27,1.549427723567371,134,5.776967291942507,4.750673641044655,COMPLETE
40,40,0.5364583333333334,2023-04-04 05:05:03.612049,2023-04-04 05:05:05.102608,0 days 00:00:01.490559,0.30453844615483544,191,47,1.0102869117658393,86,8.523339032764493,3.9458636075931173,COMPLETE
41,41,0.6041666666666666,2023-04-04 05:05:05.102937,2023-04-04 05:05:12.617126,0 days 00:00:07.514189,0.08244991630851618,250,41,2.561380721460502,93,6.846129800150177,5.6872602095766105,COMPLETE
42,42,0.5208333333333334,2023-04-04 05:05:12.617454,2023-04-04 05:05:15.186572,0 days 00:00:02.569118,0.21328635780148508,235,45,2.2979163399096016,111,6.402128783170889,6.731780294967475,COMPLETE
43,43,0.171875,2023-04-04 05:05:15.186898,2023-04-04 05:05:18.905731,0 days 00:00:03.718833,0.13542508925892557,212,42,2.77540869497889,63,7.516287415494813,5.160029476904796,COMPLETE
44,44,0.0,2023-04-04 05:05:18.906064,2023-04-04 05:05:26.790515,0 days 00:00:07.884451,0.06872489026923405,220,39,3.434606423003734,30,6.727162915696061,4.334752931020421,COMPLETE
45,45,0.5625,2023-04-04 05:05:26.790842,2023-04-04 05:05:31.617470,0 days 00:00:04.826628,0.13669502723708032,242,12,2.3268707709133856,85,6.284299549020632,2.3113042762595186,COMPLETE
46,46,0.6302083333333334,2023-04-04 05:05:31.617802,2023-04-04 05:05:39.227385,0 days 00:00:07.609583,0.05881216211353375,183,35,2.9136661161868727,119,7.202135944791324,2.8452230705971777,COMPLETE
47,47,0.6302083333333334,2023-04-04 05:05:39.227714,2023-04-04 05:05:46.521013,0 days 00:00:07.293299,0.06336722628710241,187,35,3.0154828549716655,123,7.297094668582066,2.849243904612866,COMPLETE
48,48,0.6354166666666666,2023-04-04 05:05:46.521335,2023-04-04 05:05:48.783350,0 days 00:00:02.262015,0.21491363601757157,180,20,2.8138623558512474,122,8.080547131046451,2.7881961931785884,COMPLETE
49,49,0.6145833333333334,2023-04-04 05:05:48.783675,2023-04-04 05:05:51.741223,0 days 00:00:02.957548,0.1674457184084668,180,17,3.747801957439888,162,8.8510250056955,3.0452242489562527,COMPLETE
50,50,0.6197916666666666,2023-04-04 05:05:51.741552,2023-04-04 05:05:54.145334,0 days 00:00:02.403782,0.22013151724829982,187,10,4.192054329865382,127,8.221373495183906,2.584496305019973,COMPLETE
51,51,0.6197916666666666,2023-04-04 05:05:54.145660,2023-04-04 05:06:01.709641,0 days 00:00:07.563981,0.06553313652775987,185,21,2.8672058678277232,114,7.874127786020133,5.538804199900295,COMPLETE
52,52,0.5208333333333334,2023-04-04 05:06:01.709975,2023-04-04 05:06:06.753801,0 days 00:00:05.043826,0.09708930158425363,196,34,2.16013269379044,174,7.288389260736377,3.5951662483798845,COMPLETE
53,53,0.5989583333333334,2023-04-04 05:06:06.754135,2023-04-04 05:06:14.940536,0 days 00:00:08.186401,0.05811188300964134,188,31,2.885596626293817,146,7.262680226792719,3.9465719750764094,COMPLETE
54,54,0.640625,2023-04-04 05:06:14.940875,2023-04-04 05:06:17.648269,0 days 00:00:02.707394,0.16373856921017943,180,35,3.462327472003199,107,7.813125701082449,5.071711852532782,COMPLETE
55,55,0.6354166666666666,2023-04-04 05:06:17.648589,2023-04-04 05:06:20.185284,0 days 00:00:02.536695,0.19604094060830793,180,17,3.393945957292684,130,8.217617992938164,1.495847378415154,COMPLETE
56,56,0.6354166666666666,2023-04-04 05:06:20.185618,2023-04-04 05:06:22.287825,0 days 00:00:02.102207,0.2391853784888507,180,16,3.301275060420857,131,9.342918058972716,1.495545694823026,COMPLETE
57,57,0.640625,2023-04-04 05:06:22.288147,2023-04-04 05:06:24.414503,0 days 00:00:02.126356,0.23492187894927735,180,17,3.459527992764996,109,9.20756158174139,1.4405436386651815,COMPLETE
58,58,0.625,2023-04-04 05:06:24.414831,2023-04-04 05:06:26.096409,0 days 00:00:01.681578,0.30411316990262605,181,17,3.390852769024454,135,9.27984726474999,1.3616028040631405,COMPLETE
59,59,0.640625,2023-04-04 05:06:26.096737,2023-04-04 05:06:28.292060,0 days 00:00:02.195323,0.2405326329984141,184,14,3.901484977883573,107,9.603033348279247,1.544719578351005,COMPLETE
60,60,0.6041666666666666,2023-04-04 05:06:28.292393,2023-04-04 05:06:29.717697,0 days 00:00:01.425304,0.3766547139328514,191,14,4.469239710904183,106,8.755316510241144,0.9209521020608742,COMPLETE
61,61,0.6302083333333334,2023-04-04 05:06:29.718023,2023-04-04 05:06:31.765559,0 days 00:00:02.047536,0.2432954858865736,180,19,3.7779992318703806,106,9.487609494990783,1.4550482085526557,COMPLETE
62,62,0.625,2023-04-04 05:06:31.765884,2023-04-04 05:06:33.722831,0 days 00:00:01.956947,0.26915585973180317,185,15,4.055531704569274,132,9.613249242788914,1.001121354840367,COMPLETE
63,63,0.59375,2023-04-04 05:06:33.723156,2023-04-04 05:06:36.330406,0 days 00:00:02.607250,0.20352125042224387,195,20,3.3079504020369845,118,9.113119960476372,0.5807849932869752,COMPLETE
64,64,0.5989583333333334,2023-04-04 05:06:36.330750,2023-04-04 05:06:38.666134,0 days 00:00:02.335384,0.22099214334843417,193,22,3.593306921336037,147,8.60940152559576,1.4802559122212038,COMPLETE
65,65,0.609375,2023-04-04 05:06:38.666483,2023-04-04 05:06:41.597695,0 days 00:00:02.931212,0.18088638889283032,188,13,3.9216423956788726,154,9.82672749657764,1.5537127244971518,COMPLETE
66,66,0.5625,2023-04-04 05:06:41.598028,2023-04-04 05:06:43.288886,0 days 00:00:01.690858,0.3005634065519185,183,18,4.256260875491589,79,9.291764755125502,1.2689529248964704,COMPLETE
67,67,0.5208333333333334,2023-04-04 05:06:43.289225,2023-04-04 05:06:45.492469,0 days 00:00:02.203244,0.24128524097728948,190,16,3.385119240735256,241,8.857611183101504,1.7758827435631601,COMPLETE
68,68,0.5885416666666666,2023-04-04 05:06:45.492801,2023-04-04 05:06:48.902677,0 days 00:00:03.409876,0.1654114822458455,198,11,4.679026947881358,104,9.595923664456059,1.085727051073512,COMPLETE
69,69,0.6354166666666666,2023-04-04 05:06:48.903008,2023-04-04 05:06:50.249471,0 days 00:00:01.346463,0.35798777405918375,180,24,3.671056485262096,136,8.25484737258241,0.8656957350398619,COMPLETE
70,70,0.6145833333333334,2023-04-04 05:06:50.249801,2023-04-04 05:06:51.543437,0 days 00:00:01.293636,0.4214087119394728,186,15,2.4148378804628905,124,9.99647470397907,2.235162403956666,COMPLETE
71,71,0.640625,2023-04-04 05:06:51.543776,2023-04-04 05:06:53.400775,0 days 00:00:01.856999,0.25973450846186924,180,23,3.600779225314186,138,8.43696164869771,0.9052286635190964,COMPLETE
72,72,0.6197916666666666,2023-04-04 05:06:53.401102,2023-04-04 05:06:55.338222,0 days 00:00:01.937120,0.2612806515102016,184,19,3.2750800900861154,155,8.63048420260766,1.8050282053197166,COMPLETE
73,73,0.6354166666666666,2023-04-04 05:06:55.338562,2023-04-04 05:06:57.823128,0 days 00:00:02.484566,0.20449283831141848,183,14,3.1914657436034006,113,8.268708065786258,0.5710927562454644,COMPLETE
74,74,0.53125,2023-04-04 05:06:57.823456,2023-04-04 05:06:59.667460,0 days 00:00:01.844004,0.2853653421562206,194,22,3.5312489819588673,184,9.020918198064132,1.9959117524668994,COMPLETE
75,75,0.40625,2023-04-04 05:06:59.667796,2023-04-04 05:07:01.756137,0 days 00:00:02.088341,0.32982267619021866,268,26,3.8685270326466594,131,7.990098361614063,1.2132876104193384,COMPLETE
76,76,0.609375,2023-04-04 05:07:01.756472,2023-04-04 05:07:05.110471,0 days 00:00:03.353999,0.15286726793701677,189,18,2.6996237183639393,141,8.4447376760961,1.5837666919885063,COMPLETE
77,77,0.6197916666666666,2023-04-04 05:07:05.110814,2023-04-04 05:07:07.123662,0 days 00:00:02.012848,0.2518151901355871,180,16,3.3133563361024274,167,9.323800462577333,2.3731015174069867,COMPLETE
78,78,0.625,2023-04-04 05:07:07.123999,2023-04-04 05:07:11.818610,0 days 00:00:04.694611,0.12000945414829783,201,13,3.5690673876422565,83,7.799164703875581,0.9970957701924927,COMPLETE
79,79,0.5677083333333334,2023-04-04 05:07:11.818949,2023-04-04 05:07:14.338390,0 days 00:00:02.519441,0.19302612309709527,184,24,3.1366546232212253,71,8.782015058382214,0.7934899416628471,COMPLETE
80,80,0.6145833333333334,2023-04-04 05:07:14.338738,2023-04-04 05:07:17.673151,0 days 00:00:03.334413,0.15296628185771993,190,20,2.693081100220973,100,8.136504508675035,2.0342628522455697,COMPLETE
81,81,0.6302083333333334,2023-04-04 05:07:17.673495,2023-04-04 05:07:19.829053,0 days 00:00:02.155558,0.22183817030662561,180,24,3.5998902474151095,136,8.327153345440522,1.1310947584344013,COMPLETE
82,82,0.6145833333333334,2023-04-04 05:07:19.829398,2023-04-04 05:07:21.603789,0 days 00:00:01.774391,0.27870959371317755,183,23,3.765379477993179,108,9.111035792383115,0.7810627863536501,COMPLETE
83,83,0.6302083333333334,2023-04-04 05:07:21.604132,2023-04-04 05:07:23.822889,0 days 00:00:02.218757,0.2330805359635243,187,17,4.015052675871156,122,8.487121063192022,0.5191633865332204,COMPLETE
84,84,0.5416666666666666,2023-04-04 05:07:23.823230,2023-04-04 05:07:26.805290,0 days 00:00:02.982060,0.18762383326706827,207,19,3.138512757656108,152,8.065146891050405,1.7185986429605982,COMPLETE
85,85,0.3958333333333333,2023-04-04 05:07:26.805623,2023-04-04 05:07:29.080543,0 days 00:00:02.274920,0.3355480081587829,288,21,3.7067823397471633,139,8.868164987507939,1.3800645119422073,COMPLETE
86,86,0.640625,2023-04-04 05:07:29.080885,2023-04-04 05:07:32.887240,0 days 00:00:03.806355,0.12077153198087173,180,27,3.3791519647483157,128,7.6783221709583,1.6482793452185247,COMPLETE
87,87,0.5677083333333334,2023-04-04 05:07:32.887586,2023-04-04 05:07:37.423893,0 days 00:00:04.536307,0.11377133936761327,198,28,3.4189631314784017,127,7.8070466758448225,1.6790864051694299,COMPLETE
88,88,0.6354166666666666,2023-04-04 05:07:37.424237,2023-04-04 05:07:40.698962,0 days 00:00:03.274725,0.14281758703035957,185,30,2.8182645920566163,116,8.633425537595334,2.2177350653097943,COMPLETE
