,number,value,datetime_start,datetime_complete,duration,params_bpm_step,params_max_bpm,params_min_bpm,params_smooth_bpm_window,params_smooth_time_window,state
29,29,0.3697916666666667,2023-04-04 00:19:06.486341,2023-04-04 00:19:08.404914,0 days 00:00:01.918573,0.36973747167359045,264,20,6.946246264667325,2.1095063208193787,COMPLETE
30,30,0.578125,2023-04-04 00:19:08.405224,2023-04-04 00:19:13.926434,0 days 00:00:05.521210,0.09577941006126495,189,14,7.762524552421366,2.0652045193252233,COMPLETE
31,31,0.609375,2023-04-04 00:19:13.926795,2023-04-04 00:19:21.137769,0 days 00:00:07.210974,0.07274636110288127,180,10,9.89740627519108,2.5738274442284705,COMPLETE
32,32,0.6145833333333334,2023-04-04 00:19:21.138074,2023-04-04 00:19:24.215911,0 days 00:00:03.077837,0.16724650734782173,180,11,9.977009965688795,2.4998681622873677,COMPLETE
33,33,0.5885416666666666,2023-04-04 00:19:24.216223,2023-04-04 00:19:27.343130,0 days 00:00:03.126907,0.17171298446732708,193,14,8.756684604885068,2.8023188022747627,COMPLETE
34,34,0.296875,2023-04-04 00:19:27.343426,2023-04-04 00:19:28.662548,0 days 00:00:01.319122,0.6047280757701814,291,23,9.426458495647166,3.3606080819002404,COMPLETE
35,35,0.6041666666666666,2023-04-04 00:19:28.662843,2023-04-04 00:19:33.753871,0 days 00:00:05.091028,0.08175225547210051,180,46,9.4430422473058,2.6085279232194774,COMPLETE
36,36,0.5572916666666666,2023-04-04 00:19:33.754167,2023-04-04 00:19:37.033065,0 days 00:00:03.278898,0.16275800131350465,197,18,8.71528384411512,1.985102585520048,COMPLETE
37,37,0.5729166666666666,2023-04-04 00:19:37.033371,2023-04-04 00:19:39.071000,0 days 00:00:02.037629,0.26461540649127546,187,12,9.225615982350003,4.711802070352144,COMPLETE
38,38,0.5208333333333334,2023-04-04 00:19:39.071299,2023-04-04 00:19:41.806178,0 days 00:00:02.734879,0.19884288152946522,207,29,9.938909897976028,3.091077020053769,COMPLETE
39,39,0.4791666666666667,2023-04-04 00:19:41.806483,2023-04-04 00:19:50.444878,0 days 00:00:08.638395,0.07557585108382983,231,15,8.60759678514742,2.4669549456689452,COMPLETE
40,40,0.546875,2023-04-04 00:19:50.445199,2023-04-04 00:19:51.913906,0 days 00:00:01.468707,0.3500315509637738,195,22,6.766630757592394,1.5107297421008694,COMPLETE
41,41,0.5989583333333334,2023-04-04 00:19:51.914353,2023-04-04 00:19:58.185633,0 days 00:00:06.271280,0.06791862127934623,181,43,9.239406135662591,2.3532737124145564,COMPLETE
42,42,0.59375,2023-04-04 00:19:58.185942,2023-04-04 00:20:01.289073,0 days 00:00:03.103131,0.13938897943471806,186,48,9.587203701967965,2.808378683456693,COMPLETE
43,43,0.5885416666666666,2023-04-04 00:20:01.289383,2023-04-04 00:20:07.930583,0 days 00:00:06.641200,0.07208318810680873,191,34,8.151635260170965,3.4258664444902984,COMPLETE
44,44,0.6041666666666666,2023-04-04 00:20:07.930903,2023-04-04 00:20:09.782277,0 days 00:00:01.851374,0.23575941933275418,180,42,9.44588521784208,0.9436122607466265,COMPLETE
45,45,0.5729166666666666,2023-04-04 00:20:09.782593,2023-04-04 00:20:13.416458,0 days 00:00:03.633865,0.14205156202579552,199,27,8.916944154824185,1.0622662056000627,COMPLETE
46,46,0.5885416666666666,2023-04-04 00:20:13.416768,2023-04-04 00:20:19.817691,0 days 00:00:06.400923,0.06727339995415313,186,47,9.426543304997818,3.8485487314052795,COMPLETE
47,47,0.578125,2023-04-04 00:20:19.818011,2023-04-04 00:20:21.805532,0 days 00:00:01.987521,0.2849782641016863,192,10,9.9527033958906,2.7390845528672703,COMPLETE
48,48,0.5364583333333334,2023-04-04 00:20:21.805843,2023-04-04 00:20:25.258088,0 days 00:00:03.452245,0.1686165929104801,208,12,8.542896893341801,1.7887776697162492,COMPLETE
49,49,0.5833333333333334,2023-04-04 00:20:25.258397,2023-04-04 00:20:32.056413,0 days 00:00:06.798016,0.06555610937639961,185,39,7.985379118970194,2.322243890469074,COMPLETE
50,50,0.390625,2023-04-04 00:20:32.056745,2023-04-04 00:20:35.407987,0 days 00:00:03.351242,0.20032620917090976,260,33,9.540386423440475,3.6812428942775215,COMPLETE
