,number,value,datetime_start,datetime_complete,duration,params_bpm_step,params_gaussian_prior_mu,params_gaussian_prior_sigma,params_max_bpm,params_min_bpm,params_smooth_bpm_window,params_smooth_time_window,state
84,84,0.703125,2023-04-04 00:42:16.326589,2023-04-04 00:42:21.888501,0 days 00:00:05.561912,0.1115676265174942,105,578.6583096473613,233,30,8.682876195997679,1.1903827788014398,COMPLETE
85,85,0.6666666666666666,2023-04-04 00:42:21.888844,2023-04-04 00:42:27.665366,0 days 00:00:05.776522,0.10921242200180858,96,584.7984790217168,233,28,8.663374109355098,1.8012704905359926,COMPLETE
86,86,0.6510416666666666,2023-04-04 00:42:27.665720,2023-04-04 00:42:32.511699,0 days 00:00:04.845979,0.12038562067904751,118,548.59194715899,219,27,9.304749168553181,1.1181736960724802,COMPLETE
87,87,0.5520833333333334,2023-04-04 00:42:32.512049,2023-04-04 00:42:40.147158,0 days 00:00:07.635109,0.07912899988559846,73,623.6726203549738,230,30,8.443152060857908,1.3527383862768116,COMPLETE
88,88,0.5104166666666666,2023-04-04 00:42:40.147495,2023-04-04 00:42:43.912024,0 days 00:00:03.764529,0.16135889641180023,61,594.4924119143409,235,29,8.260844637392573,1.1009471935792625,COMPLETE
89,89,0.6354166666666666,2023-04-04 00:42:43.912357,2023-04-04 00:42:48.562612,0 days 00:00:04.650255,0.133346586552467,86,569.897397839683,230,25,9.358056168827218,1.8408436472434926,COMPLETE
90,90,0.11979166666666667,2023-04-04 00:42:48.562955,2023-04-04 00:42:59.696927,0 days 00:00:11.133972,0.05288771313425954,272,549.259038378933,223,31,8.655173404519735,1.4462257368995384,COMPLETE
91,91,0.6875,2023-04-04 00:42:59.697279,2023-04-04 00:43:05.726076,0 days 00:00:06.028797,0.0974378397207048,103,630.6314244200333,227,32,9.041071424231385,0.7303376883547257,COMPLETE
92,92,0.6927083333333334,2023-04-04 00:43:05.726414,2023-04-04 00:43:11.080104,0 days 00:00:05.353690,0.11036610408740812,105,638.9953902511018,226,32,9.12027156135997,0.7931713903899869,COMPLETE
93,93,0.6875,2023-04-04 00:43:11.080445,2023-04-04 00:43:16.988839,0 days 00:00:05.908394,0.09960810380047395,102,631.1018589099017,225,31,9.136679152495025,0.9908192737724071,COMPLETE
94,94,0.6979166666666666,2023-04-04 00:43:16.989200,2023-04-04 00:43:20.254512,0 days 00:00:03.265312,0.17265990020903738,104,598.0099983361141,221,33,9.396330601215897,0.7794446788952144,COMPLETE
95,95,0.578125,2023-04-04 00:43:20.254855,2023-04-04 00:43:23.263107,0 days 00:00:03.008252,0.18049988586560795,141,594.6018253180969,214,33,9.282927296198263,1.254086671768,COMPLETE
96,96,0.6458333333333334,2023-04-04 00:43:23.263451,2023-04-04 00:43:27.270979,0 days 00:00:04.007528,0.14523663218776556,89,604.1171536534414,220,30,9.518128586296537,0.9944625865122796,COMPLETE
97,97,0.65625,2023-04-04 00:43:27.271322,2023-04-04 00:43:32.539777,0 days 00:00:05.268455,0.12040271527544306,123,520.5367477884839,236,27,8.790853255070513,1.6179132730739028,COMPLETE
98,98,0.5625,2023-04-04 00:43:32.540121,2023-04-04 00:43:35.945762,0 days 00:00:03.405641,0.1668979785257026,78,580.78673399114,216,29,9.665388970781683,0.8219493127056791,COMPLETE
99,99,0.6875,2023-04-04 00:43:35.946107,2023-04-04 00:43:38.861039,0 days 00:00:02.914932,0.1947642581890588,105,645.2212629289276,222,33,9.411628656711947,1.2020081941522083,COMPLETE
100,100,0.6302083333333334,2023-04-04 00:43:38.861383,2023-04-04 00:43:42.537049,0 days 00:00:03.675666,0.14651042684821178,127,652.5773918386392,211,30,8.462704335400701,0.7323007782115803,COMPLETE
101,101,0.6666666666666666,2023-04-04 00:43:42.537397,2023-04-04 00:43:48.899725,0 days 00:00:06.362328,0.09188184932056505,97,621.8901000392606,225,32,9.117157699891896,0.9789370792614844,COMPLETE
102,102,0.6666666666666666,2023-04-04 00:43:48.900065,2023-04-04 00:43:56.978036,0 days 00:00:08.077971,0.07277351089225549,114,611.9378434999379,228,32,8.77726658702599,0.730531723857187,COMPLETE
103,103,0.6979166666666666,2023-04-04 00:43:56.978375,2023-04-04 00:44:02.566294,0 days 00:00:05.587919,0.11228192150406359,105,662.5366776784011,233,28,9.725365288786005,1.3815645785310782,COMPLETE
104,104,0.6666666666666666,2023-04-04 00:44:02.566638,2023-04-04 00:44:07.977716,0 days 00:00:05.411078,0.1200059563600643,117,668.7984303028961,241,28,9.774804029292477,1.4063387520279917,COMPLETE
105,105,0.6614583333333334,2023-04-04 00:44:07.978066,2023-04-04 00:44:21.665219,0 days 00:00:13.687153,0.04621238413164913,94,562.7951899778631,232,28,9.57038613607402,1.6286335074489153,COMPLETE
106,106,0.59375,2023-04-04 00:44:21.665583,2023-04-04 00:44:24.831669,0 days 00:00:03.166086,0.19332706576942327,135,686.0341699252604,236,31,9.428687120525801,1.9350281157950477,COMPLETE
107,107,0.6822916666666666,2023-04-04 00:44:24.832016,2023-04-04 00:44:30.749873,0 days 00:00:05.917857,0.10635190691188309,104,744.5176729042973,233,25,9.773950879863646,1.33228283557247,COMPLETE
108,108,0.671875,2023-04-04 00:44:30.750211,2023-04-04 00:44:55.160388,0 days 00:00:24.410177,0.03342730561346609,112,701.2506540204149,230,29,9.328201003785507,1.0902070618195632,COMPLETE
109,109,0.6354166666666666,2023-04-04 00:44:55.160734,2023-04-04 00:44:59.472911,0 days 00:00:04.312177,0.13264405979529073,88,655.7244527800218,219,33,9.980377333308715,2.2126015291848335,COMPLETE
110,110,0.6666666666666666,2023-04-04 00:44:59.473276,2023-04-04 00:45:03.617739,0 days 00:00:04.144463,0.15404392075116835,121,750.8915623846061,250,34,8.87567447682223,0.9566816271069436,COMPLETE
111,111,0.6875,2023-04-04 00:45:03.618089,2023-04-04 00:45:09.836482,0 days 00:00:06.218393,0.09505188423412209,104,633.878106315574,226,32,9.106077446807527,0.765510883654999,COMPLETE
112,112,0.6822916666666666,2023-04-04 00:45:09.836861,2023-04-04 00:45:19.387695,0 days 00:00:09.550834,0.06380468535697612,97,605.8978277167442,230,31,9.624766839956795,0.7244109336209921,COMPLETE
113,113,0.671875,2023-04-04 00:45:19.388044,2023-04-04 00:45:26.101635,0 days 00:00:06.713591,0.08953364617734921,104,635.1633553085884,228,30,9.037216893981721,1.2128367807059937,COMPLETE
114,114,0.6197916666666666,2023-04-04 00:45:26.102004,2023-04-04 00:45:31.326207,0 days 00:00:05.224203,0.11004129653868727,84,564.4114016783345,222,33,8.578842186964476,0.7438909132386993,COMPLETE
115,115,0.6822916666666666,2023-04-04 00:45:31.326565,2023-04-04 00:45:39.337741,0 days 00:00:08.011176,0.07735111931957205,110,528.2761776451052,237,31,9.297591576510223,1.4507812313654793,COMPLETE
116,116,0.5885416666666666,2023-04-04 00:45:39.338099,2023-04-04 00:45:55.581307,0 days 00:00:16.243208,0.04051359013320393,79,591.6441684145776,240,27,8.178630991431374,0.9535803368026914,COMPLETE
117,117,0.65625,2023-04-04 00:45:55.581677,2023-04-04 00:46:00.141799,0 days 00:00:04.560122,0.13890742518370053,127,666.980424980641,243,34,9.502027641732946,1.6897909602352006,COMPLETE
118,118,0.4010416666666667,2023-04-04 00:46:00.142153,2023-04-04 00:46:10.526164,0 days 00:00:10.384011,0.06056773747684012,41,688.0845944798862,234,29,9.144920036551133,0.7160377615349968,COMPLETE
119,119,0.6458333333333334,2023-04-04 00:46:10.526542,2023-04-04 00:46:15.676102,0 days 00:00:05.149560,0.11189897618911641,95,542.7668221426305,226,37,9.801768435456427,1.1485801913589069,COMPLETE
120,120,0.53125,2023-04-04 00:46:15.676458,2023-04-04 00:46:18.992845,0 days 00:00:03.316387,0.1659261300139244,71,500.6089898258314,217,32,7.870792338869443,1.516919144809104,COMPLETE
121,121,0.6770833333333334,2023-04-04 00:46:18.993196,2023-04-04 00:46:25.322245,0 days 00:00:06.329049,0.0916643529182958,99,618.9232997224026,224,31,9.17332095151026,0.9461159838855775,COMPLETE
122,122,0.65625,2023-04-04 00:46:25.322602,2023-04-04 00:46:29.921522,0 days 00:00:04.598920,0.12911458160817985,117,632.332150064735,229,33,8.884077244607088,0.9027627379460865,COMPLETE
123,123,0.6927083333333334,2023-04-04 00:46:29.921904,2023-04-04 00:46:35.979712,0 days 00:00:06.057808,0.10232098619333121,107,717.5372372117661,234,30,9.475515284589148,1.0935407495432532,COMPLETE
124,124,0.6979166666666666,2023-04-04 00:46:35.980079,2023-04-04 00:46:39.940724,0 days 00:00:03.960645,0.1544054060283414,107,703.1229446519319,234,30,9.577609703896046,1.2944554972866515,COMPLETE
125,125,0.6614583333333334,2023-04-04 00:46:39.941088,2023-04-04 00:46:42.895723,0 days 00:00:02.954635,0.20858492686345675,111,717.597028108917,233,28,9.999369062590912,1.3215361613326357,COMPLETE
126,126,0.6458333333333334,2023-04-04 00:46:42.896077,2023-04-04 00:46:46.420843,0 days 00:00:03.524766,0.175892463284745,91,729.4828147362667,238,30,9.641495838391865,2.035709204149489,COMPLETE
127,127,0.6979166666666666,2023-04-04 00:46:46.421196,2023-04-04 00:46:55.424243,0 days 00:00:09.003047,0.07118455202839198,106,769.8920287608173,235,26,9.475702292041674,1.738848677168618,COMPLETE
128,128,0.671875,2023-04-04 00:46:55.424627,2023-04-04 00:46:58.112344,0 days 00:00:02.687717,0.22792616491008288,118,782.6151663122389,231,26,9.778536783940538,1.6374558708589686,COMPLETE
129,129,0.6302083333333334,2023-04-04 00:46:58.112692,2023-04-04 00:47:14.205726,0 days 00:00:16.093034,0.04122043836738606,132,761.9517653750954,241,28,9.338598193386213,1.812065067790872,COMPLETE
130,130,0.2708333333333333,2023-04-04 00:47:14.206087,2023-04-04 00:47:23.498120,0 days 00:00:09.292033,0.06963097210155182,206,699.4757611259288,237,24,9.614462972707491,1.293094664486276,COMPLETE
131,131,0.6875,2023-04-04 00:47:23.498483,2023-04-04 00:47:27.902523,0 days 00:00:04.404040,0.1437466693854904,107,747.1189717601249,234,29,9.462815158077339,1.1972253022601025,COMPLETE
132,132,0.6927083333333334,2023-04-04 00:47:27.903025,2023-04-04 00:47:35.966623,0 days 00:00:08.063598,0.0790459886800019,103,712.8059239906029,236,27,9.433597674343787,1.0863849534755963,COMPLETE
133,133,0.6770833333333334,2023-04-04 00:47:35.966976,2023-04-04 00:47:41.120257,0 days 00:00:05.153281,0.11980990882941094,112,673.9907416639163,232,30,9.821465240821043,0.6708286759233063,COMPLETE
134,134,0.6458333333333334,2023-04-04 00:47:41.120642,2023-04-04 00:47:46.135929,0 days 00:00:05.015287,0.15617751508755257,87,797.0414201378098,294,25,9.243163647917282,1.5208111804834337,COMPLETE
135,135,0.671875,2023-04-04 00:47:46.136283,2023-04-04 00:47:56.107887,0 days 00:00:09.971604,0.060136486119630135,97,732.7235842905138,229,31,8.745164596623823,0.8852612061469136,COMPLETE
136,136,0.6510416666666666,2023-04-04 00:47:56.108245,2023-04-04 00:48:19.701847,0 days 00:00:23.593602,0.03329939861492766,124,648.8380185895273,239,29,8.983219369677261,1.0542640652175155,COMPLETE
137,137,0.671875,2023-04-04 00:48:19.702212,2023-04-04 00:48:22.973164,0 days 00:00:03.270952,0.19585826060720996,117,689.4888950519253,244,33,9.574985538523546,1.3815059480702716,COMPLETE
138,138,0.703125,2023-04-04 00:48:22.973535,2023-04-04 00:48:28.933278,0 days 00:00:05.959743,0.10611297137169987,109,767.6863364824883,235,26,9.791568452457057,0.5441302600286981,COMPLETE
139,139,0.640625,2023-04-04 00:48:28.933633,2023-04-04 00:48:33.402514,0 days 00:00:04.468881,0.13432905179147364,90,771.9416252797997,222,26,9.73390020365517,0.5143552068307876,COMPLETE
140,140,0.65625,2023-04-04 00:48:33.402919,2023-04-04 00:48:37.008169,0 days 00:00:03.605250,0.16956022066243923,100,572.1270978705546,231,27,9.981393044330794,0.6838991757376196,COMPLETE
