,number,value,datetime_start,datetime_complete,duration,params_bpm_step,params_max_bpm,params_min_bpm,params_smooth_bpm_window,params_smooth_time_window,state
29,29,0.34375,2023-04-04 02:42:20.102693,2023-04-04 02:42:22.627694,0 days 00:00:02.525001,0.2331539340336456,251,18,2.4032768825078716,7.636004436368093,COMPLETE
30,30,0.5729166666666666,2023-04-04 02:42:22.627985,2023-04-04 02:42:29.350688,0 days 00:00:06.722703,0.0739641834298802,187,10,3.5685515000245385,5.765366384224476,COMPLETE
31,31,0.5729166666666666,2023-04-04 02:42:29.350980,2023-04-04 02:42:36.071948,0 days 00:00:06.720968,0.07270553776248823,187,13,3.5063203335527886,5.6992461620837105,COMPLETE
32,32,0.5625,2023-04-04 02:42:36.072248,2023-04-04 02:43:13.798696,0 days 00:00:37.726448,0.014363693059290805,189,11,3.435614194261038,6.406175640558997,COMPLETE
33,33,0.5677083333333334,2023-04-04 02:43:13.798996,2023-04-04 02:44:11.618722,0 days 00:00:57.819726,0.011596839745689105,188,10,3.4078242617195147,6.772819602897182,COMPLETE
34,34,0.5885416666666666,2023-04-04 02:44:11.619044,2023-04-04 02:44:29.344835,0 days 00:00:17.725791,0.03007913082145139,187,10,4.445456097258819,6.741639062864451,COMPLETE
35,35,0.5416666666666666,2023-04-04 02:44:29.345274,2023-04-04 02:44:36.434608,0 days 00:00:07.089334,0.07563574609574966,200,11,4.554061797058518,6.957296516438062,COMPLETE
36,36,0.4895833333333333,2023-04-04 02:44:36.434910,2023-04-04 02:44:45.503645,0 days 00:00:09.068735,0.06582266934362305,218,15,5.477327049889187,5.889246767816328,COMPLETE
37,37,0.5833333333333334,2023-04-04 02:44:45.503945,2023-04-04 02:45:24.498181,0 days 00:00:38.994236,0.017057351612911314,187,10,4.76950202517861,7.1495976057180375,COMPLETE
38,38,0.515625,2023-04-04 02:45:24.498490,2023-04-04 02:45:29.366002,0 days 00:00:04.867512,0.11582814563346591,211,13,5.288599339924563,5.070227627412877,COMPLETE
39,39,0.4583333333333333,2023-04-04 02:45:29.366311,2023-04-04 02:45:33.247026,0 days 00:00:03.880715,0.15851637138016675,226,18,6.006067118305237,7.292146326699811,COMPLETE
40,40,0.5885416666666666,2023-04-04 02:45:33.247339,2023-04-04 02:45:39.875601,0 days 00:00:06.628262,0.0753648591901718,186,13,4.521776609949032,5.65857448256182,COMPLETE
41,41,0.578125,2023-04-04 02:45:39.875917,2023-04-04 02:45:48.954208,0 days 00:00:09.078291,0.05632233307199562,187,13,4.538263787489335,5.7371980351964105,COMPLETE
42,42,0.5364583333333334,2023-04-04 02:45:48.954520,2023-04-04 02:45:59.087655,0 days 00:00:10.133135,0.052877746299576395,198,16,4.649514339803908,5.547813032158564,COMPLETE
