,number,value,datetime_start,datetime_complete,duration,params_bpm_step,params_max_bpm,params_min_bpm,params_resonance_prior_beta,params_resonance_prior_bpm_ext,params_smooth_bpm_window,params_smooth_time_window,state
24,24,0.21469167377095766,2023-04-04 18:44:04.034844,2023-04-04 18:44:10.260732,0 days 00:00:06.225888,0.2500590030967026,276,26,7.0567346482365405,50,9.776021061758298,5.48827817950594,COMPLETE
25,25,0.4534668940039784,2023-04-04 18:44:10.261052,2023-04-04 18:46:00.987742,0 days 00:01:50.726690,0.0164068271279901,256,41,7.194752603155016,119,7.720246947670924,2.979712126359252,COMPLETE
26,26,0.4585109406081273,2023-04-04 18:46:00.988083,2023-04-04 18:47:26.890263,0 days 00:01:25.902180,0.020463909587020386,255,42,7.176025406258594,129,7.311091847215778,3.024044574389628,COMPLETE
27,27,0.39009661835748793,2023-04-04 18:47:26.890775,2023-04-04 18:47:41.788735,0 days 00:00:14.897960,0.08636959075057532,251,50,7.405100196943604,163,7.4172046533520435,3.237224859487241,COMPLETE
28,28,0.4538221085535663,2023-04-04 18:47:41.789196,2023-04-04 18:47:48.385058,0 days 00:00:06.595862,0.17962595868305076,239,43,7.334125843054288,128,6.028687922489382,4.939173132878286,COMPLETE
29,29,0.0,2023-04-04 18:47:48.385385,2023-04-04 18:47:54.245256,0 days 00:00:05.859871,0.19430642415808624,236,46,7.843781509758164,35,5.913310129519161,4.726454256702609,COMPLETE
30,30,0.3562091503267974,2023-04-04 18:47:54.245603,2023-04-04 18:48:01.606567,0 days 00:00:07.360964,0.15065017589983035,226,43,6.403039268505836,190,5.783054949695596,6.133615595133517,COMPLETE
31,31,0.4683148621767548,2023-04-04 18:48:01.606906,2023-04-04 18:48:20.354878,0 days 00:00:18.747972,0.0696470180130689,243,42,7.129699260149661,125,7.246790518893901,4.780646051703087,COMPLETE
32,32,0.4585819835180449,2023-04-04 18:48:20.355202,2023-04-04 18:48:35.676625,0 days 00:00:15.321423,0.08304171811719308,241,47,7.345134396461366,131,7.216609642112862,5.197880780675651,COMPLETE
33,33,0.4440181869849389,2023-04-04 18:48:35.676961,2023-04-04 18:48:51.687830,0 days 00:00:16.010869,0.07912407388461284,244,47,7.601708634805825,144,7.1013555618185835,5.758751249893705,COMPLETE
34,34,0.5119352088661552,2023-04-04 18:48:51.688161,2023-04-04 18:48:56.855235,0 days 00:00:05.167074,0.2541456931606752,267,50,5.298782941237908,101,7.115603409088601,4.818742327118185,COMPLETE
35,35,0.4875674907644217,2023-04-04 18:48:56.855557,2023-04-04 18:49:02.045258,0 days 00:00:05.189701,0.25361480083406074,269,49,5.137557508329597,106,6.6494016019803235,5.052695674138766,COMPLETE
36,36,0.5266410912190963,2023-04-04 18:49:02.045584,2023-04-04 18:49:07.099540,0 days 00:00:05.053956,0.25311476118072007,265,49,5.208931758912768,99,6.36727406697119,4.778419753918118,COMPLETE
37,37,0.2340863881784598,2023-04-04 18:49:07.099872,2023-04-04 18:49:11.743800,0 days 00:00:04.643928,0.2837211478884347,267,50,5.14179889241954,75,6.545059968632388,4.690822722957677,COMPLETE
38,38,0.05853935777209435,2023-04-04 18:49:11.744127,2023-04-04 18:49:14.740637,0 days 00:00:02.996510,0.44153024028670607,269,49,3.4158923373979526,64,4.5438683992486855,4.993122764395648,COMPLETE
39,39,0.5365160556976414,2023-04-04 18:49:14.740962,2023-04-04 18:49:19.973239,0 days 00:00:05.232277,0.24238330969865338,260,48,4.6218975883682525,101,6.3808449140493115,6.860677836461772,COMPLETE
40,40,0.5363029269678886,2023-04-04 18:49:19.973561,2023-04-04 18:49:25.345415,0 days 00:00:05.371854,0.2392771289146902,260,48,4.653998287615265,102,6.557396167976505,6.779145462337665,COMPLETE
41,41,0.5022023302074453,2023-04-04 18:49:25.345742,2023-04-04 18:49:30.440071,0 days 00:00:05.094329,0.24942540798460244,259,48,4.679552593484327,108,6.498330962482887,6.958325392131013,COMPLETE
42,42,0.4585109406081273,2023-04-04 18:49:30.440414,2023-04-04 18:49:34.134821,0 days 00:00:03.694407,0.3385911652965694,256,45,4.767503892139044,107,6.22966291756152,7.07816141689626,COMPLETE
