,number,value,datetime_start,datetime_complete,duration,params_bpm_step,params_gaussian_prior_mu,params_gaussian_prior_sigma,params_max_bpm,params_min_bpm,params_smooth_bpm_window,params_smooth_time_window,state
26,26,0.44366297243535097,2023-04-05 21:50:22.460380,2023-04-05 21:50:26.812611,0 days 00:00:04.352231,0.228262620180667,147,681.5769034403936,204,37,3.5457624906306933,1.731335397293345,COMPLETE
27,27,0.5020602443876101,2023-04-05 21:50:26.812947,2023-04-05 21:50:32.711204,0 days 00:00:05.898257,0.14431395495260055,129,816.6939557209199,181,31,2.4325673214004935,1.3301578745495242,COMPLETE
28,28,0.507104290991759,2023-04-05 21:50:32.711692,2023-04-05 21:50:42.568385,0 days 00:00:09.856693,0.09608048177380872,183,923.0228193756549,190,22,2.5750827416252617,3.69334053155085,COMPLETE
29,29,0.4342142654163115,2023-04-05 21:50:42.568728,2023-04-05 21:50:47.050655,0 days 00:00:04.481927,0.23416571703585798,283,821.5678289027238,214,28,1.4840242967629822,2.3880173319153037,COMPLETE
30,30,0.3655868144359193,2023-04-05 21:50:47.050994,2023-04-05 21:50:53.537271,0 days 00:00:06.486277,0.1713029175549525,238,941.2216991927475,236,38,3.681403460689821,0.5027934013499029,COMPLETE
31,31,0.48763853367433935,2023-04-05 21:50:53.537592,2023-04-05 21:51:07.379467,0 days 00:00:13.841875,0.06253218813370734,212,944.6352335814671,180,35,2.7254695808622658,1.1229692138214402,COMPLETE
32,32,0.5021312872975277,2023-04-05 21:51:07.379798,2023-04-05 21:51:09.874468,0 days 00:00:02.494670,0.36333251361870006,221,985.8372001092223,180,33,2.6102555744722595,1.0057895088742803,COMPLETE
33,33,0.4095623756749076,2023-04-05 21:51:09.874800,2023-04-05 21:51:13.955416,0 days 00:00:04.080616,0.24683458113299012,197,992.2157785209612,201,32,4.76583839583718,0.5090476341443468,COMPLETE
34,34,0.4680306905370844,2023-04-05 21:51:13.955762,2023-04-05 21:51:18.938978,0 days 00:00:04.983216,0.15740671211174354,257,856.8069364226922,190,47,2.205223087230818,1.964954110275804,COMPLETE
35,35,0.46319977266268825,2023-04-05 21:51:18.939310,2023-04-05 21:51:29.877202,0 days 00:00:10.937892,0.0775971684540064,232,904.2195636128866,189,27,1.4082513596862984,1.365237366647154,COMPLETE
36,36,0.4877095765842568,2023-04-05 21:51:29.877535,2023-04-05 21:51:32.524375,0 days 00:00:02.646840,0.3649672838061859,175,762.5420357862158,196,39,3.101086888965299,2.47641229801432,COMPLETE
37,37,0.40004262574595056,2023-04-05 21:51:32.524701,2023-04-05 21:51:42.108055,0 days 00:00:09.583354,0.1317099445414895,295,842.2673424452411,245,25,3.829334813858325,3.8557457926124483,COMPLETE
38,38,0.49744245524296676,2023-04-05 21:51:42.108406,2023-04-05 21:51:46.329595,0 days 00:00:04.221189,0.20525452230925312,198,905.1844169197393,186,30,2.014651154812196,0.9287833230817384,COMPLETE
39,39,0.39492753623188404,2023-04-05 21:51:46.329931,2023-04-05 21:52:09.952450,0 days 00:00:23.622519,0.05974688943403343,141,923.5701145698304,262,35,4.185486996425025,3.0827455996329243,COMPLETE
40,40,0.24396135265700483,2023-04-05 21:52:09.952772,2023-04-05 21:52:13.423575,0 days 00:00:03.470803,0.4361060921382789,249,841.850705867416,292,37,1.2532003718172524,1.642025322093747,COMPLETE
41,41,0.49730036942313155,2023-04-05 21:52:13.423916,2023-04-05 21:52:23.220574,0 days 00:00:09.796658,0.09948115883702643,179,918.4838190199687,188,16,2.7717667607362606,3.8001072159537546,COMPLETE
42,42,0.507104290991759,2023-04-05 21:52:23.220903,2023-04-05 21:52:27.825787,0 days 00:00:04.604884,0.18594920306434956,211,951.3355310199859,180,23,2.113027434614603,4.672297236896765,COMPLETE
43,43,0.49751349815288437,2023-04-05 21:52:27.826122,2023-04-05 21:53:31.237870,0 days 00:01:03.411748,0.018001108836092072,166,987.5603662141954,195,19,3.192761770550458,2.8199547569823245,COMPLETE
44,44,0.507104290991759,2023-04-05 21:53:31.238199,2023-04-05 21:53:38.913369,0 days 00:00:07.675170,0.12696441074988699,182,774.8895956964351,187,10,2.501441039649093,3.5438244151330047,COMPLETE
45,45,0.46319977266268825,2023-04-05 21:53:38.913860,2023-04-05 21:53:53.507863,0 days 00:00:14.594003,0.07143699123144406,274,936.2024874438131,204,14,1.8579627941189383,2.319926064585207,COMPLETE
46,46,0.44877806194941744,2023-04-05 21:53:53.508204,2023-04-05 21:53:58.754293,0 days 00:00:05.246089,0.18590291169824352,228,844.9822382018297,209,30,1.1633243228405763,2.859472922158853,COMPLETE
47,47,0.49722932651321394,2023-04-05 21:53:58.754659,2023-04-05 21:54:04.726179,0 days 00:00:05.971520,0.13929300728432853,202,717.9375302547827,185,43,3.0038110319709705,1.5259217032728678,COMPLETE
48,48,0.47286160841148056,2023-04-05 21:54:04.726675,2023-04-05 21:54:08.104304,0 days 00:00:03.377629,0.2562286714452705,132,800.6440064298957,191,40,2.211149461636515,0.9028378669378986,COMPLETE
49,49,0.5022733731173629,2023-04-05 21:54:08.104644,2023-04-05 21:54:31.332713,0 days 00:00:23.228069,0.047996949504105574,159,942.4145878822467,200,22,3.570260301487758,4.474925270293715,COMPLETE
50,50,0.39023870417732315,2023-04-05 21:54:31.333053,2023-04-05 21:54:37.259558,0 days 00:00:05.926505,0.186135258177007,222,999.838044199278,226,28,2.6913844102483364,5.039275568923161,COMPLETE
51,51,0.5168371696504689,2023-04-05 21:54:37.259896,2023-04-05 21:54:46.533383,0 days 00:00:09.273487,0.09274911221829471,206,904.4440280814607,180,23,2.024785614133291,4.060828646460888,COMPLETE
52,52,0.5120772946859903,2023-04-05 21:54:46.533741,2023-04-05 21:56:24.496150,0 days 00:01:37.962409,0.010607617721843154,207,890.5159975349635,185,19,1.0607003158312853,3.9156476601615076,COMPLETE
53,53,0.4875674907644218,2023-04-05 21:56:24.496485,2023-04-05 21:56:44.472455,0 days 00:00:19.975970,0.043668224529582106,209,878.005155703951,184,20,0.9727090264685332,4.031016281535408,COMPLETE
54,54,0.3315572605853936,2023-04-05 21:56:44.472923,2023-04-05 21:58:24.566910,0 days 00:01:40.093987,0.017761989528195785,253,798.0267560807795,298,15,1.6931118037336068,4.20042438425499,COMPLETE
55,55,0.4973714123330492,2023-04-05 21:58:24.567260,2023-04-05 21:58:34.182077,0 days 00:00:09.614817,0.08864026081743664,242,864.9123185062841,184,18,1.016375988914997,3.1566470262043578,COMPLETE
56,56,0.4290281329923274,2023-04-05 21:58:34.182611,2023-04-05 21:58:40.695941,0 days 00:00:06.513330,0.13209899352854684,40,955.0512703567842,194,33,0.5089808672605456,3.356693206091472,COMPLETE
57,57,0.5265700483091788,2023-04-05 21:58:40.696287,2023-04-05 21:58:56.887960,0 days 00:00:16.191673,0.05854255644169072,204,909.2966359518289,180,13,1.7786442001516825,5.697955121096893,COMPLETE
58,58,0.4632708155726058,2023-04-05 21:58:56.888299,2023-04-05 22:00:45.752832,0 days 00:01:48.864533,0.011205512971070015,228,757.8172338113229,203,13,1.7532233860020248,5.79063913547705,COMPLETE
59,59,0.4973714123330492,2023-04-05 22:00:45.753164,2023-04-05 22:01:05.574334,0 days 00:00:19.821170,0.047464702036241216,193,892.7595705327147,184,13,1.3144005349999506,4.129627682942258,COMPLETE
60,60,0.36579994316567205,2023-04-05 22:01:05.574884,2023-04-05 22:01:23.601897,0 days 00:00:18.027013,0.07513004800651246,103,827.5918918424237,268,24,2.046835549092244,5.65946920127474,COMPLETE
61,61,0.5412759306621199,2023-04-05 22:01:23.602237,2023-04-05 22:01:30.959823,0 days 00:00:07.357586,0.11135816722841826,204,963.0719916472984,180,36,2.3080160100397125,4.801618817121767,COMPLETE
62,62,0.5023444160272804,2023-04-05 22:01:30.960189,2023-04-05 22:01:38.987928,0 days 00:00:08.027739,0.11258669078119846,168,897.1834296985752,192,17,0.8545406943456155,4.792482462806781,COMPLETE
63,63,0.507104290991759,2023-04-05 22:01:38.988268,2023-04-05 22:01:57.095341,0 days 00:00:18.107073,0.04648175384489894,174,965.8302762888366,183,36,1.5626174101266592,4.53087308321839,COMPLETE
64,64,0.5314009661835748,2023-04-05 22:01:57.095850,2023-04-05 22:02:02.684658,0 days 00:00:05.588808,0.1626103184194486,189,858.6362531257209,180,12,2.217235404524095,5.1513520605975,COMPLETE
65,65,0.47790565501562937,2023-04-05 22:02:02.685011,2023-04-05 22:02:11.447727,0 days 00:00:08.762716,0.11721008037034293,191,837.4445326670852,198,11,2.301716293054091,5.2808570921304145,COMPLETE
66,66,0.5120062517760727,2023-04-05 22:02:11.448102,2023-04-05 22:02:17.677605,0 days 00:00:06.229503,0.15112943313974048,157,921.2940809955048,188,12,1.8975026887765472,6.18256991035533,COMPLETE
67,67,0.5166950838306337,2023-04-05 22:02:17.678096,2023-04-05 22:02:22.201117,0 days 00:00:04.523021,0.1747575622291851,200,964.892280694898,180,38,2.350010000964474,4.963704803509857,COMPLETE
68,68,0.4926115373685706,2023-04-05 22:02:22.201457,2023-04-05 22:02:26.434154,0 days 00:00:04.232697,0.21516860633251678,219,800.0180451015847,193,32,3.336265635896307,4.304918252076481,COMPLETE
69,69,0.5119352088661552,2023-04-05 22:02:26.434500,2023-04-05 22:02:36.241694,0 days 00:00:09.807194,0.08666009595975507,231,869.3281777747962,188,42,2.766540355633916,5.015635637418718,COMPLETE
70,70,0.5215970446149474,2023-04-05 22:02:36.242049,2023-04-05 22:02:41.790843,0 days 00:00:05.548794,0.1485030277539792,187,913.9079875976926,180,35,2.902998124313553,5.598045880145588,COMPLETE
71,71,0.5264990053992612,2023-04-05 22:02:41.791201,2023-04-05 22:02:47.286405,0 days 00:00:05.495204,0.1500758410077505,185,917.4247615801912,180,35,2.93563639296448,5.465760570850922,COMPLETE
72,72,0.5264990053992612,2023-04-05 22:02:47.286808,2023-04-05 22:02:53.134486,0 days 00:00:05.847678,0.14539531650281773,150,962.7225767020974,183,35,2.8668964485366057,5.578782203040762,COMPLETE
73,73,0.5217391304347826,2023-04-05 22:02:53.134872,2023-04-05 22:02:57.995858,0 days 00:00:04.860986,0.17084025242702536,148,965.7230449608736,183,35,2.9663176847871098,6.627034487846575,COMPLETE
74,74,0.482665529980108,2023-04-05 22:02:57.996188,2023-04-05 22:03:02.309396,0 days 00:00:04.313208,0.2066489468890848,121,966.1434509984769,196,39,3.305203308549635,6.706086705610594,COMPLETE
75,75,0.49254049445865294,2023-04-05 22:03:02.309726,2023-04-05 22:03:05.770851,0 days 00:00:03.461125,0.2520929795790361,144,970.1112202778661,184,36,3.8927577910992426,6.720436499075313,COMPLETE
76,76,0.5218101733447001,2023-04-05 22:03:05.771187,2023-04-05 22:03:11.093922,0 days 00:00:05.322735,0.16423153478535887,152,935.6660346700211,189,34,2.9795522852677405,6.24278744175591,COMPLETE
77,77,0.5314720090934925,2023-04-05 22:03:11.094252,2023-04-05 22:03:18.003385,0 days 00:00:06.909133,0.12236252708431866,136,856.5080221551889,190,38,2.550834656868188,5.385082251446293,COMPLETE
78,78,0.5266410912190963,2023-04-05 22:03:18.003727,2023-04-05 22:03:25.270063,0 days 00:00:07.266336,0.11496974928669859,135,865.8918203607644,187,38,2.509011362955358,5.330823693718591,COMPLETE
79,79,0.5168371696504689,2023-04-05 22:03:25.270396,2023-04-05 22:03:32.775415,0 days 00:00:07.505019,0.11499749914695073,110,850.6504560133302,192,38,2.494245770415877,5.324678121356201,COMPLETE
80,80,0.4289570900824098,2023-04-05 22:03:32.775763,2023-04-05 22:03:47.120873,0 days 00:00:14.345110,0.0694972365091695,80,819.8018167101407,213,40,2.387244482104725,4.712320226976165,COMPLETE
81,81,0.5170502983802217,2023-04-05 22:03:47.121205,2023-04-05 22:03:53.500113,0 days 00:00:06.378908,0.13585281187007817,135,864.2537820043458,187,37,3.44971511754662,5.584603752765384,COMPLETE
82,82,0.5363739698778062,2023-04-05 22:03:53.500460,2023-04-05 22:04:13.702957,0 days 00:00:20.202497,0.04268546872160035,127,925.7961471328426,183,41,2.6475989501531405,5.312670447817994,COMPLETE
83,83,0.5169082125603865,2023-04-05 22:04:13.703294,2023-04-05 22:04:37.683358,0 days 00:00:23.980064,0.037798882900466985,127,780.2080536048472,190,46,3.2089522825794163,5.16432420706134,COMPLETE
84,84,0.507104290991759,2023-04-05 22:04:37.683701,2023-04-05 22:04:51.745044,0 days 00:00:14.061343,0.061310042810809394,122,923.1947052329834,187,41,2.538557477489451,5.362267144235467,COMPLETE
85,85,0.45829781187837454,2023-04-05 22:04:51.745393,2023-04-05 22:05:01.024242,0 days 00:00:09.278849,0.08995519679067696,174,878.412522950102,198,43,1.5902543697729234,4.839971093982202,COMPLETE
86,86,0.39009661835748793,2023-04-05 22:05:01.024595,2023-04-05 22:05:39.304366,0 days 00:00:38.279771,0.03751933177963859,99,823.7520642325009,280,39,2.0998791281550524,5.825038288794728,COMPLETE
87,87,0.5265700483091788,2023-04-05 22:05:39.304709,2023-04-05 22:05:50.884693,0 days 00:00:11.579984,0.06700593221308976,112,853.2433885304366,182,44,1.777349635882783,4.478385327854901,COMPLETE
88,88,0.4728616084114805,2023-04-05 22:05:50.885038,2023-04-05 22:06:03.761352,0 days 00:00:12.876314,0.06677515541776466,116,858.1815303019023,195,42,1.8734478304128346,4.493342593416001,COMPLETE
89,89,0.5411338448422848,2023-04-05 22:06:03.761709,2023-04-05 22:06:10.436301,0 days 00:00:06.674592,0.10914150457616724,135,789.909219771814,183,45,1.4527749525293516,5.10197344393739,COMPLETE
90,90,0.5314009661835749,2023-04-05 22:06:10.436644,2023-04-05 22:06:17.453967,0 days 00:00:07.017323,0.10729454896740281,140,742.6114914434785,186,44,1.474836973084057,5.120428911149445,COMPLETE
91,91,0.5168371696504689,2023-04-05 22:06:17.454337,2023-04-05 22:06:24.312578,0 days 00:00:06.858241,0.1076990774371798,138,740.5419556479152,186,48,1.3426321281722282,5.162182972046767,COMPLETE
92,92,0.5266410912190963,2023-04-05 22:06:24.313059,2023-04-05 22:06:52.088273,0 days 00:00:27.775214,0.03200953536519621,129,804.0076115704825,191,49,2.260995641251768,5.007356462964476,COMPLETE
93,93,0.5166950838306337,2023-04-05 22:06:52.088625,2023-04-05 22:07:17.953655,0 days 00:00:25.865030,0.032270632525421714,127,802.7010625478315,192,50,1.4707808180856843,4.886866013097554,COMPLETE
94,94,0.42398408638817847,2023-04-05 22:07:17.953998,2023-04-05 22:07:25.162647,0 days 00:00:07.208649,0.121988360335006,159,716.7594650613706,207,45,2.2608577066407265,0.7605928431180308,COMPLETE
95,95,0.48749644785450413,2023-04-05 22:07:25.163134,2023-04-05 22:07:33.715349,0 days 00:00:08.552215,0.10211767219932821,90,773.2516576903499,202,47,2.5483315395482538,5.164881514370196,COMPLETE
96,96,0.4291702188121625,2023-04-05 22:07:33.715701,2023-04-05 22:08:22.591227,0 days 00:00:48.875526,0.02596454034950941,141,832.8894484939098,251,48,2.184935210849676,4.62294458565041,COMPLETE
97,97,0.5069622051719238,2023-04-05 22:08:22.591712,2023-04-05 22:08:31.882096,0 days 00:00:09.290384,0.08676238974237942,132,788.1649971582956,186,45,2.4088194043419198,1.2033957289104744,COMPLETE
98,98,0.521668087524865,2023-04-05 22:08:31.882625,2023-04-05 22:08:36.202127,0 days 00:00:04.319502,0.19005491821667442,107,811.136287310574,190,44,2.7061016159444513,4.855330070482373,COMPLETE
99,99,0.5022023302074453,2023-04-05 22:08:36.202489,2023-04-05 22:09:01.092617,0 days 00:00:24.890128,0.03611213182285102,119,875.1548998231602,194,39,1.2488925357259337,4.363840632561267,COMPLETE
