,number,value,datetime_start,datetime_complete,duration,params_bpm_step,params_max_bpm,params_min_bpm,params_resonance_prior_beta,params_resonance_prior_bpm_ext,params_smooth_bpm_window,params_smooth_time_window,state
65,65,0.0,2023-04-04 20:47:15.767877,2023-04-04 20:47:38.887082,0 days 00:00:23.119205,0.046562795696197784,184,15,3.4300994061062404,24,5.275601180196254,6.7866280088216655,COMPLETE
66,66,0.4585109406081273,2023-04-04 20:47:38.887417,2023-04-04 20:48:01.161950,0 days 00:00:22.274533,0.04821348403808424,180,12,3.067258642778103,50,5.6792821528218695,5.875598603328694,COMPLETE
67,67,0.5848962773515204,2023-04-04 20:48:01.162289,2023-04-04 20:48:09.530469,0 days 00:00:08.368180,0.125665468099932,185,10,3.5578134250869375,84,4.760585659667446,6.2296905872048685,COMPLETE
68,68,0.560528559249787,2023-04-04 20:48:09.530824,2023-04-04 20:48:18.365488,0 days 00:00:08.834664,0.11874845920063859,186,10,2.843114160611236,84,4.215789355999924,6.379725002359462,COMPLETE
69,69,0.5072463768115942,2023-04-04 20:48:18.365825,2023-04-04 20:49:43.743758,0 days 00:01:25.377933,0.015700647681041305,180,16,3.6313945946511117,61,5.048005936581289,5.500349941154801,COMPLETE
70,70,0.5704745666382495,2023-04-04 20:49:43.744090,2023-04-04 20:49:54.405013,0 days 00:00:10.660923,0.10299878433994791,196,13,4.226030814488287,84,4.389867532044597,6.294515547212536,COMPLETE
71,71,0.5558397271952259,2023-04-04 20:49:54.405361,2023-04-04 20:50:09.946217,0 days 00:00:15.540856,0.07060075610103832,184,10,3.6526353132312734,71,4.689814739738238,6.000537936704481,COMPLETE
72,72,0.3511651037226485,2023-04-04 20:50:09.946562,2023-04-04 20:50:36.323153,0 days 00:00:26.376591,0.04184718365210511,186,12,3.289971369587691,38,4.738162146141563,5.675394951668485,COMPLETE
73,73,0.32679738562091504,2023-04-04 20:50:36.323637,2023-04-04 20:50:44.647943,0 days 00:00:08.324306,0.13249697438110647,201,13,3.043165956610704,54,4.0829261284966565,6.5263818133289595,COMPLETE
74,74,0.5071753339016766,2023-04-04 20:50:44.648281,2023-04-04 20:50:54.805358,0 days 00:00:10.157077,0.10639250097590272,188,11,2.9660007262662007,68,5.416499668671793,6.120762057372893,COMPLETE
75,75,0.5753054845126456,2023-04-04 20:50:54.805704,2023-04-04 20:53:12.752494,0 days 00:02:17.946790,0.010684903275322587,184,10,3.7544145071093893,88,5.117933830438687,5.351605240419884,COMPLETE
76,76,0.5608127308894572,2023-04-04 20:53:12.753003,2023-04-04 20:54:46.460099,0 days 00:01:33.707096,0.01588727194905011,195,15,3.691354228510218,87,4.906545982992116,5.403014053429699,COMPLETE
77,77,0.54127593066212,2023-04-04 20:54:46.460447,2023-04-04 20:55:00.201525,0 days 00:00:13.741078,0.08899687451296713,204,10,3.9807075072743947,107,6.01708969640749,5.750627651419674,COMPLETE
78,78,0.5652884342142654,2023-04-04 20:55:00.202034,2023-04-04 20:55:08.462557,0 days 00:00:08.260523,0.12707341502901243,183,11,3.197168078871941,78,5.2419747541034285,6.736363318208582,COMPLETE
79,79,0.331486217675476,2023-04-04 20:55:08.463085,2023-04-04 20:58:37.584318,0 days 00:03:29.121233,0.010633040839117598,283,15,4.150189134453383,45,4.2500853297177885,5.306889031413913,COMPLETE
80,80,0.4195794259732879,2023-04-04 20:58:37.584875,2023-04-04 20:58:53.256035,0 days 00:00:15.671160,0.0700719674512379,189,13,4.573298161456365,240,4.017544291827392,5.584608398385395,COMPLETE
81,81,0.5949133276499006,2023-04-04 20:58:53.256533,2023-04-04 20:59:19.717962,0 days 00:00:26.461429,0.041443375551234674,184,12,3.5275658867099797,90,4.489280232104996,6.129128196259393,COMPLETE
82,82,0.5899403239556692,2023-04-04 20:59:19.718311,2023-04-04 20:59:50.055444,0 days 00:00:30.337133,0.03617941275947092,180,10,3.618451222897268,91,5.100404596843487,7.034345690234519,COMPLETE
83,83,0.5947712418300654,2023-04-04 20:59:50.055786,2023-04-04 21:00:13.675399,0 days 00:00:23.619613,0.04580701736481475,180,11,3.5125354110888005,104,4.873836426559704,7.032124604452523,COMPLETE
84,84,0.6094060812730889,2023-04-04 21:00:13.675904,2023-04-04 21:00:24.191681,0 days 00:00:10.515777,0.0974509221960124,180,14,2.8902421005501253,93,4.388765232722657,7.139749586759887,COMPLETE
85,85,0.5998152884342143,2023-04-04 21:00:24.192037,2023-04-04 21:00:50.469269,0 days 00:00:26.277232,0.04082500683830927,182,14,3.1890097266217023,119,4.45854554665304,6.832001920481098,COMPLETE
86,86,0.5900113668655869,2023-04-04 21:00:50.469630,2023-04-04 21:01:01.141256,0 days 00:00:10.671626,0.09520230967358406,182,16,3.1576488421804596,119,4.429548783552332,7.196088632678132,COMPLETE
87,87,0.5363739698778063,2023-04-04 21:01:01.141610,2023-04-04 21:01:31.510499,0 days 00:00:30.368889,0.0347001194459381,180,16,3.199799164613844,141,4.33361197456926,7.431620473044937,COMPLETE
88,88,0.604717249218528,2023-04-04 21:01:31.510837,2023-04-04 21:01:42.881753,0 days 00:00:11.370916,0.09245716155503222,189,17,2.617490335372022,103,4.9890441063100495,6.9703259000500415,COMPLETE
89,89,0.5754475703324808,2023-04-04 21:01:42.882095,2023-04-04 21:01:53.962956,0 days 00:00:11.080861,0.09325346731453645,189,17,2.7526887435356433,123,3.960377073692965,6.970192963563835,COMPLETE
90,90,0.5510088093208297,2023-04-04 21:01:53.963319,2023-04-04 21:02:00.033243,0 days 00:00:06.069924,0.17427316706131166,198,18,3.017657135476765,102,4.433353528113855,7.2018452031965,COMPLETE
91,91,0.6046462063086104,2023-04-04 21:02:00.033594,2023-04-04 21:02:11.561633,0 days 00:00:11.528039,0.088746516403447,180,13,2.6064925642937276,114,4.933791933206515,6.553670279348508,COMPLETE
92,92,0.5608127308894573,2023-04-04 21:02:11.562000,2023-04-04 21:02:19.164953,0 days 00:00:07.602953,0.14345950801271268,193,14,2.59077637085393,116,5.005963564874667,6.573580955652515,COMPLETE
93,93,0.5706166524580847,2023-04-04 21:02:19.165302,2023-04-04 21:02:29.240816,0 days 00:00:10.075514,0.10069171721777422,182,17,3.264403181876038,132,4.550040684995155,7.509447218461638,COMPLETE
94,94,0.5803495311167945,2023-04-04 21:02:29.241161,2023-04-04 21:02:42.711476,0 days 00:00:13.470315,0.08270889659625,188,15,2.6213260547144164,122,5.555006867161131,7.219381411533936,COMPLETE
95,95,0.585109406081273,2023-04-04 21:02:42.711828,2023-04-04 21:02:52.219687,0 days 00:00:09.507859,0.11311419526310551,190,14,2.359612206336844,104,4.932648705251962,6.522569829539091,COMPLETE
96,96,0.5509377664109122,2023-04-04 21:02:52.220039,2023-04-04 21:02:58.624882,0 days 00:00:06.404843,0.16442658876215743,194,13,3.837474464756916,110,4.200949867530244,7.8273195805278695,COMPLETE
97,97,0.5803495311167945,2023-04-04 21:02:58.625246,2023-04-04 21:03:05.438929,0 days 00:00:06.813683,0.14212551826468145,182,19,2.926079283194431,117,4.450950789353756,6.890744256485244,COMPLETE
98,98,0.5267121341290139,2023-04-04 21:03:05.439276,2023-04-04 21:03:34.828671,0 days 00:00:29.389395,0.03711582634786701,187,16,2.7316646996996092,149,4.106851597618019,6.705788022421051,COMPLETE
99,99,0.5899403239556692,2023-04-04 21:03:34.829013,2023-04-04 21:03:47.187701,0 days 00:00:12.358688,0.0883226536787578,191,12,3.22401581621706,96,5.366026291999353,6.439849125518835,COMPLETE
