,number,value,datetime_start,datetime_complete,duration,params_bpm_step,params_max_bpm,params_min_bpm,params_parncutt_prior_mu,params_parncutt_prior_sigma,params_smooth_bpm_window,params_smooth_time_window,state
28,28,0.4195083830633703,2023-04-06 18:08:28.018721,2023-04-06 18:08:32.859707,0 days 00:00:04.840986,0.2830918541764277,249,10,145,2.4500976449902216,2.992372565808765,6.820484079895914,COMPLETE
29,29,0.6143790849673203,2023-04-06 18:08:32.860059,2023-04-06 18:08:45.601762,0 days 00:00:12.741703,0.08472459902118062,238,23,111,4.938567181113037,1.2017946201741896,7.9048827113752225,COMPLETE
30,30,0.3509519749928957,2023-04-06 18:08:45.602072,2023-04-06 18:09:01.193618,0 days 00:00:15.591546,0.09128622222138795,240,20,73,5.180322359450975,9.548547228674977,7.927856711041978,COMPLETE
31,31,0.6143790849673202,2023-04-06 18:09:01.193942,2023-04-06 18:09:18.909014,0 days 00:00:17.715072,0.061934742852231904,233,23,110,3.6496839104855185,1.2780480845615934,9.03686493369782,COMPLETE
32,32,0.6192100028417163,2023-04-06 18:09:18.909349,2023-04-06 18:09:32.150451,0 days 00:00:13.241102,0.07884711983303819,235,29,110,3.504943959649403,1.2529202042054879,7.249775831476219,COMPLETE
33,33,0.4585109406081273,2023-04-06 18:09:32.150794,2023-04-06 18:09:42.088392,0 days 00:00:09.937598,0.12231410350541462,256,20,146,4.61605988962003,1.8644412112006048,7.267010729580755,COMPLETE
34,34,0.2585251491901108,2023-04-06 18:09:42.088712,2023-04-06 18:09:48.699455,0 days 00:00:06.610743,0.1654750427463446,237,29,191,7.851212728852569,1.3501615259230009,8.022886825179608,COMPLETE
35,35,0.2436061381074169,2023-04-06 18:09:48.699779,2023-04-06 18:09:53.188668,0 days 00:00:04.488889,0.3179825736274637,275,15,69,4.121598336174491,2.3641024438660696,5.972414083686552,COMPLETE
36,36,0.521668087524865,2023-04-06 18:09:53.188989,2023-04-06 18:10:08.499879,0 days 00:00:15.310890,0.07555901269234105,233,24,87,3.5359554004986897,2.0534888751588607,7.2890057535611374,COMPLETE
37,37,0.4924694515487354,2023-04-06 18:10:08.500198,2023-04-06 18:10:12.453836,0 days 00:00:03.953638,0.37251162670025006,278,21,129,4.381940204915927,1.0502894004039993,7.704088858473883,COMPLETE
38,38,0.5557686842853083,2023-04-06 18:10:12.454162,2023-04-06 18:10:17.961054,0 days 00:00:05.506892,0.22568759517535555,245,14,102,4.904629074222811,1.6335398328669812,8.180560218196739,COMPLETE
39,39,0.02429667519181586,2023-04-06 18:10:17.961372,2023-04-06 18:10:24.213623,0 days 00:00:06.252251,0.20231594655571766,257,17,45,5.723496839344609,2.62672916065463,9.211414992656255,COMPLETE
40,40,0.1560812730889457,2023-04-06 18:10:24.213948,2023-04-06 18:10:32.304785,0 days 00:00:08.090837,0.1397072779498824,255,36,57,3.977965953255778,1.0605188815330175,7.977904440444947,COMPLETE
41,41,0.5607416879795396,2023-04-06 18:10:32.305126,2023-04-06 18:10:50.318756,0 days 00:00:18.013630,0.05400625105977746,222,34,101,3.280216860058091,0.9622462162509227,8.754627659271682,COMPLETE
42,42,0.5559818130150611,2023-04-06 18:10:50.319079,2023-04-06 18:11:00.474740,0 days 00:00:10.155661,0.10361282773315039,242,38,114,3.6223597073182137,1.6249306963555745,8.617932567644944,COMPLETE
43,43,0.3559960215970446,2023-04-06 18:11:00.475063,2023-04-06 18:11:16.887347,0 days 00:00:16.412284,0.06295971036974612,236,28,75,4.383659875629538,0.8068806613087408,9.20958040048462,COMPLETE
44,44,0.434285308326229,2023-04-06 18:11:16.887680,2023-04-06 18:11:34.920078,0 days 00:00:18.032398,0.058235623158589905,225,31,155,3.5083666187024276,1.4248352098863402,7.388006784142896,COMPLETE
45,45,0.49730036942313155,2023-04-06 18:11:34.920415,2023-04-06 18:11:40.188715,0 days 00:00:05.268300,0.18434965653703456,208,26,134,2.1898232977867003,1.9338354707321752,8.395641761047733,COMPLETE
46,46,0.5414180164819551,2023-04-06 18:11:40.189053,2023-04-06 18:11:44.692616,0 days 00:00:04.503563,0.2584587608383934,232,22,117,2.9314792021254577,0.8578372744122187,9.514966998401563,COMPLETE
47,47,0.33184143222506396,2023-04-06 18:11:44.692950,2023-04-06 18:11:52.599020,0 days 00:00:07.906070,0.12804855731859047,218,30,182,4.093110868408789,2.3582079294711153,7.703464329582109,COMPLETE
48,48,0.6241119636260302,2023-04-06 18:11:52.599361,2023-04-06 18:12:10.332510,0 days 00:00:17.733149,0.06481807084004791,243,25,106,4.545215195667517,1.3666590898467805,8.91679614968873,COMPLETE
49,49,0.5314009661835749,2023-04-06 18:12:10.332845,2023-04-06 18:12:37.899884,0 days 00:00:27.567039,0.05437393075646166,268,25,88,4.508329796990463,3.526998906666788,9.957103921624501,COMPLETE
50,50,0.41965046888320545,2023-04-06 18:12:37.900202,2023-04-06 18:12:47.021201,0 days 00:00:09.120999,0.13385290034932057,250,19,155,4.795095682841897,2.365505134238007,8.915470649549864,COMPLETE
51,51,0.5753765274225633,2023-04-06 18:12:47.021527,2023-04-06 18:13:15.612501,0 days 00:00:28.590974,0.041786220559907175,234,24,122,3.35897831282221,1.517089302355608,8.217253755627352,COMPLETE
52,52,0.5950554134697357,2023-04-06 18:13:15.612817,2023-04-06 18:13:28.687784,0 days 00:00:13.074967,0.08270742096104183,244,27,109,4.0384946291594215,0.781829660320653,8.82717105035557,COMPLETE
53,53,0.4145353793691389,2023-04-06 18:13:28.688110,2023-04-06 18:14:59.354556,0 days 00:01:30.666446,0.013233148666369925,227,34,82,3.6943474823598557,1.3404988738950396,9.572881511331026,COMPLETE
54,54,0.536587098607559,2023-04-06 18:14:59.354884,2023-04-06 18:15:04.914805,0 days 00:00:05.559921,0.18285168004084862,218,32,107,2.961158703813231,1.7664302136546275,8.19783963703148,COMPLETE
55,55,0.5609548167092924,2023-04-06 18:15:04.915291,2023-04-06 18:15:16.002342,0 days 00:00:11.087051,0.0973831424732623,241,28,126,4.257766982101993,0.8583854321287636,7.729743181116194,COMPLETE
56,56,0.09761295822676896,2023-04-06 18:15:16.002689,2023-04-06 18:15:39.894698,0 days 00:00:23.892009,0.04347589619681288,229,18,34,3.8474876513155647,0.5523396258677404,9.166166868141973,COMPLETE
57,57,0.5120062517760727,2023-04-06 18:15:39.895054,2023-04-06 18:15:48.459302,0 days 00:00:08.564248,0.1371861284610818,252,22,95,1.657122590670674,1.2486783998606912,8.572442455451107,COMPLETE
58,58,0.43897414038079,2023-04-06 18:15:48.459651,2023-04-06 18:17:22.407552,0 days 00:01:33.947901,0.011853170675247215,223,50,147,2.685152365619085,1.8343587165046746,9.589026447091083,COMPLETE
59,59,0.36132423984086387,2023-04-06 18:17:22.407888,2023-04-06 18:17:33.637213,0 days 00:00:11.229325,0.09018363461617196,216,39,171,3.236867263878038,2.737365365625756,7.07982132523694,COMPLETE
60,60,0.2289002557544757,2023-04-06 18:17:33.637684,2023-04-06 18:17:41.663617,0 days 00:00:08.025933,0.17266966531298444,298,36,59,5.182561077440246,0.7404995900211735,6.430196577778354,COMPLETE
61,61,0.5949843705598181,2023-04-06 18:17:41.663978,2023-04-06 18:17:56.041671,0 days 00:00:14.377693,0.07525049262354076,245,27,112,4.028758748303009,0.9101969657760185,8.718637006722924,COMPLETE
62,62,0.5900113668655868,2023-04-06 18:17:56.042009,2023-04-06 18:18:05.742778,0 days 00:00:09.700769,0.11578045896334888,244,25,108,4.588840324896644,0.5256338646751068,9.00602271483443,COMPLETE
63,63,0.5072463768115941,2023-04-06 18:18:05.743121,2023-04-06 18:18:18.405096,0 days 00:00:12.661975,0.08396245209624029,237,31,138,3.573643962865386,1.3962136284867817,8.81173584236337,COMPLETE
64,64,0.5853225348110258,2023-04-06 18:18:18.405584,2023-04-06 18:18:48.944865,0 days 00:00:30.539281,0.040948426510266506,260,28,97,3.9775357261464768,1.1260541077528514,8.359413573414141,COMPLETE
65,65,0.29731457800511507,2023-04-06 18:18:48.945353,2023-04-06 18:18:56.149649,0 days 00:00:07.204296,0.15021207049412877,231,26,77,3.1423827563371622,0.7771488265958072,7.487964874885348,COMPLETE
66,66,0.5753765274225633,2023-04-06 18:18:56.149994,2023-04-06 18:19:31.805041,0 days 00:00:35.655047,0.031079960413544182,212,23,120,4.256879713570016,1.676266200564938,7.896951998856828,COMPLETE
67,67,0.40949133276499006,2023-04-06 18:19:31.805373,2023-04-06 18:19:41.779636,0 days 00:00:09.974263,0.11443794931958517,248,29,91,4.873923888230984,1.9805619439341968,9.408658328377651,COMPLETE
68,68,0.24367718101733446,2023-04-06 18:19:41.779987,2023-04-06 18:19:57.154066,0 days 00:00:15.374079,0.0745425228451687,238,33,63,3.411704631639079,2.190751632241242,9.838074501498491,COMPLETE
69,69,0.48749644785450413,2023-04-06 18:19:57.154414,2023-04-06 18:20:02.927262,0 days 00:00:05.772848,0.19675078436436738,234,24,135,3.8720140522953512,1.1862964539405856,9.035497381792569,COMPLETE
70,70,0.54127593066212,2023-04-06 18:20:02.927615,2023-04-06 18:20:10.072719,0 days 00:00:07.145104,0.15696111707762905,241,30,106,3.6472694496964335,1.5170927067177753,8.101282968972829,COMPLETE
71,71,0.6143790849673203,2023-04-06 18:20:10.073084,2023-04-06 18:20:26.494272,0 days 00:00:16.421188,0.06563872036466185,245,27,116,4.077566694075975,0.8779813456088866,8.840465326778641,COMPLETE
72,72,0.5218101733447001,2023-04-06 18:20:26.494656,2023-04-06 18:20:57.830759,0 days 00:00:31.336103,0.03652373785729311,253,27,129,4.642270863206991,0.7062206746697524,8.545993804509907,COMPLETE
73,73,0.5947001989201478,2023-04-06 18:20:57.831088,2023-04-06 18:21:10.018290,0 days 00:00:12.187202,0.08118878188950354,228,31,117,4.187918851735456,1.0484617438849946,8.801271318734571,COMPLETE
74,74,0.43890309747087236,2023-04-06 18:21:10.018673,2023-04-06 18:21:19.222994,0 days 00:00:09.204321,0.11168266405625532,221,21,83,4.369354816611017,1.2482904423755738,9.310433491327762,COMPLETE
75,75,0.5949843705598181,2023-04-06 18:21:19.223480,2023-04-06 18:21:38.329698,0 days 00:00:19.106218,0.0567586416736739,246,26,98,3.7769856919631706,0.7434776770084307,8.34082275113028,COMPLETE
76,76,0.5996021597044615,2023-04-06 18:21:38.330200,2023-04-06 18:22:22.954764,0 days 00:00:44.624564,0.0288434682025184,243,25,112,3.1422670132256374,1.6964288844743987,9.05194675790085,COMPLETE
77,77,0.4926115373685706,2023-04-06 18:22:22.955128,2023-04-06 18:22:57.336810,0 days 00:00:34.381682,0.03456320953196135,225,23,145,2.7934821395567373,1.7674032957080603,9.148989094480482,COMPLETE
78,78,0.42924126172208005,2023-04-06 18:22:57.337180,2023-04-06 18:24:26.624143,0 days 00:01:29.286963,0.017068137098825174,262,21,156,3.1055920304489586,2.1479186411984204,9.702558586439467,COMPLETE
79,79,0.5852514919011083,2023-04-06 18:24:26.624508,2023-04-06 18:24:34.878892,0 days 00:00:08.254384,0.12892919156270116,234,29,122,2.464151191138301,1.4217040506656164,7.863016461567099,COMPLETE
80,80,0.40949133276499006,2023-04-06 18:24:34.879410,2023-04-06 18:24:53.370104,0 days 00:00:18.490694,0.05908613787139859,241,25,80,3.3985728947940315,1.0224182372992912,9.33861385993462,COMPLETE
81,81,0.6096192100028417,2023-04-06 18:24:53.370678,2023-04-06 18:25:05.452116,0 days 00:00:12.081438,0.09195543229645535,248,27,113,3.028413504134725,0.6944260975024222,8.832556412471565,COMPLETE
82,82,0.5608837737993748,2023-04-06 18:25:05.452482,2023-04-06 18:25:16.334661,0 days 00:00:10.882179,0.10133918999563794,249,33,102,3.0345555571273217,0.5156873397724213,8.506972596453476,COMPLETE
83,83,0.5900113668655868,2023-04-06 18:25:16.334993,2023-04-06 18:25:23.548653,0 days 00:00:07.213660,0.1581964497380547,239,24,112,3.2800992470029406,0.9814088410047008,8.126139147696364,COMPLETE
84,84,0.5414890593918728,2023-04-06 18:25:23.549126,2023-04-06 18:25:41.744352,0 days 00:00:18.195226,0.06539880842585119,252,28,128,3.5113741521558173,1.4872343533911965,8.996425052658862,COMPLETE
85,85,0.46319977266268825,2023-04-06 18:25:41.744836,2023-04-06 18:25:50.752380,0 days 00:00:09.007544,0.12009993276629674,235,22,89,2.743023814049076,1.2865011014425354,8.439904598309942,COMPLETE
86,86,0.5169082125603865,2023-04-06 18:25:50.752898,2023-04-06 18:26:20.618928,0 days 00:00:29.866030,0.03792560831961769,231,35,140,2.4467752980327684,1.7067685253984735,8.750087096112917,COMPLETE
87,87,0.551150895140665,2023-04-06 18:26:20.619282,2023-04-06 18:26:26.625954,0 days 00:00:06.006672,0.20934588689642164,257,25,116,2.9043879384481706,0.9360777772290565,9.990586523235942,COMPLETE
88,88,0.570545609548167,2023-04-06 18:26:26.626456,2023-04-06 18:26:38.430482,0 days 00:00:11.804026,0.09114156632025995,242,30,101,3.6992474711828653,1.1768087684725053,7.647729089424034,COMPLETE
89,89,0.5218812162546178,2023-04-06 18:26:38.430989,2023-04-06 18:28:24.207437,0 days 00:01:45.776448,0.01317445418825752,246,26,127,3.175966779437779,1.9156292310994778,9.628311996023317,COMPLETE
90,90,0.385052571753339,2023-04-06 18:28:24.207803,2023-04-06 18:28:31.361630,0 days 00:00:07.153827,0.1422064645478863,224,32,93,3.473180436946582,0.6790921093575741,8.010392910740837,COMPLETE
91,91,0.6194231315714692,2023-04-06 18:28:31.361984,2023-04-06 18:28:45.467140,0 days 00:00:14.105156,0.07609911033277095,244,27,108,3.965560262163586,0.8283993145360193,8.76657582490014,COMPLETE
92,92,0.6192100028417163,2023-04-06 18:28:45.467504,2023-04-06 18:29:03.487467,0 days 00:00:18.019963,0.06258947502089236,238,28,108,3.804770436098154,1.520741178008226,8.68050077257868,COMPLETE
93,93,0.23422847399829497,2023-04-06 18:29:03.487845,2023-04-06 18:29:26.175641,0 days 00:00:22.687796,0.05150672788996727,238,27,266,3.8087157342033495,1.5977263799459445,9.123058393612839,COMPLETE
94,94,0.5803495311167945,2023-04-06 18:29:26.175998,2023-04-06 18:29:37.679259,0 days 00:00:11.503261,0.09692764673501214,243,29,105,4.195473887048124,1.3805424330039002,8.647402250015437,COMPLETE
95,95,0.5657146916737709,2023-04-06 18:29:37.679618,2023-04-06 18:29:53.489407,0 days 00:00:15.809789,0.07040674643299148,248,24,123,4.479558331584241,1.0050262065800637,8.283064999511645,COMPLETE
96,96,0.6095481670929241,2023-04-06 18:29:53.489768,2023-04-06 18:30:18.611689,0 days 00:00:25.121921,0.042367208629163156,236,19,113,3.651083394577036,0.5078412615125416,8.898479455002631,COMPLETE
97,97,0.5119352088661552,2023-04-06 18:30:18.612045,2023-04-06 18:30:27.504051,0 days 00:00:08.892006,0.1235849669687562,230,19,132,3.934235895518198,0.511415839765966,9.366391632051926,COMPLETE
98,98,0.5120062517760727,2023-04-06 18:30:27.504393,2023-04-06 18:30:33.691751,0 days 00:00:06.187358,0.18182393257553295,236,23,97,4.079826765611898,0.8382821764501809,8.790154318525156,COMPLETE
99,99,0.5510798522307473,2023-04-06 18:30:33.692104,2023-04-06 18:30:47.854917,0 days 00:00:14.162813,0.0797138978858081,240,16,118,4.39308051396833,1.2183877071878113,8.465553041246888,COMPLETE
100,100,0.3849104859335038,2023-04-06 18:30:47.855263,2023-04-06 18:30:59.401816,0 days 00:00:11.546553,0.10519930661837697,254,13,67,3.627503790974649,0.6591345991032805,8.895281091594224,COMPLETE
101,101,0.6144501278772379,2023-04-06 18:30:59.402164,2023-04-06 18:31:40.784958,0 days 00:00:41.382794,0.029821305227340597,251,28,111,3.3499224207920753,0.9269161794995391,9.049427481717016,COMPLETE
102,102,0.6290139244103439,2023-04-06 18:31:40.785294,2023-04-06 18:32:22.236774,0 days 00:00:41.451480,0.03024611724994313,259,28,105,3.3676683748659233,0.8862511872329679,9.478080263848573,COMPLETE
103,103,0.6192100028417163,2023-04-06 18:32:22.237128,2023-04-06 18:32:48.185339,0 days 00:00:25.948211,0.0457530207038321,260,28,106,3.9000287452025226,0.9308644127551755,9.72145729399547,COMPLETE
104,104,0.45822676896845693,2023-04-06 18:32:48.185698,2023-04-06 18:33:07.684978,0 days 00:00:19.499280,0.061955685617236946,265,28,88,3.96176349841603,1.0759074986109989,9.788112789945567,COMPLETE
105,105,0.6338448422847399,2023-04-06 18:33:07.685321,2023-04-06 18:33:44.550692,0 days 00:00:36.865371,0.03396633370401719,260,27,105,3.4068583831347152,0.8774576214898289,9.451509260055582,COMPLETE
106,106,0.6191389599317988,2023-04-06 18:33:44.551070,2023-04-06 18:34:34.024777,0 days 00:00:49.473707,0.02834055755293033,269,31,106,3.8660761254772713,1.5264267696762812,9.48354678362814,COMPLETE
107,107,0.5704035237283319,2023-04-06 18:34:34.025109,2023-04-06 18:35:19.217468,0 days 00:00:45.192359,0.03109707468549446,271,31,94,4.279516052142747,1.5346592630027596,9.573469126489332,COMPLETE
108,108,0.5997442455242966,2023-04-06 18:35:19.217816,2023-04-06 18:37:55.679067,0 days 00:02:36.461251,0.010591084757557663,282,30,106,3.386123274024097,1.8851903090840445,9.48286972662351,COMPLETE
109,109,0.3899545325376527,2023-04-06 18:37:55.679434,2023-04-06 18:38:24.614137,0 days 00:00:28.934703,0.04571207945276196,269,29,72,3.8660003760895143,1.334400961427938,9.733554932997647,COMPLETE
110,110,0.4583688547882921,2023-04-06 18:38:24.614696,2023-04-06 18:39:07.613861,0 days 00:00:42.999165,0.029189544409097122,259,28,84,4.122810020078554,0.8898679433852333,9.232830433203201,COMPLETE
111,111,0.5949843705598181,2023-04-06 18:39:07.614216,2023-04-06 18:39:23.951837,0 days 00:00:16.337621,0.0722884302365087,261,26,101,3.8426257832791273,1.0961134325864714,9.425946343049207,COMPLETE
112,112,0.6094771241830065,2023-04-06 18:39:23.952322,2023-04-06 18:39:49.232239,0 days 00:00:25.279917,0.05351694854917399,271,27,107,3.566731545230368,1.547506453860267,9.267482031474428,COMPLETE
113,113,0.5655726058539358,2023-04-06 18:39:49.232740,2023-04-06 18:39:58.024043,0 days 00:00:08.791303,0.13879800232588818,264,30,121,3.3577527286191655,1.2496492295392703,9.86882794598568,COMPLETE
114,114,0.4485649332196647,2023-04-06 18:39:58.024549,2023-04-06 18:40:08.927642,0 days 00:00:10.903093,0.10890842257781533,258,29,93,4.663255492323555,0.8862336599215266,9.151322109167118,COMPLETE
115,115,0.3558539357772094,2023-04-06 18:40:08.928199,2023-04-06 18:40:23.832058,0 days 00:00:14.903859,0.0845630475152386,251,26,78,3.713221439196902,2.029572311090379,9.547912231192784,COMPLETE
116,116,0.5706166524580847,2023-04-06 18:40:23.832427,2023-04-06 18:41:06.069910,0 days 00:00:42.237483,0.030984350390803515,255,28,99,4.009799492953859,1.3872432314761605,8.67584076390286,COMPLETE
117,117,0.5217391304347826,2023-04-06 18:41:06.070420,2023-04-06 18:43:14.545365,0 days 00:02:08.474945,0.0111270525279012,262,31,124,4.4972373496372136,1.122178954846751,9.053273620019798,COMPLETE
118,118,0.6241830065359476,2023-04-06 18:43:14.545745,2023-04-06 18:43:39.705389,0 days 00:00:25.159644,0.05451326297449074,266,23,106,4.27496539420144,1.7566360050257241,9.714860427605322,COMPLETE
119,119,0.48763853367433924,2023-04-06 18:43:39.705759,2023-04-06 18:44:05.104603,0 days 00:00:25.398844,0.05623138660595842,274,25,139,4.2778242786713285,2.181434711102348,9.761172617211248,COMPLETE
120,120,0.604717249218528,2023-04-06 18:44:05.104979,2023-04-06 18:44:24.003456,0 days 00:00:18.898477,0.07207452589322395,277,27,106,4.7468841044636445,1.8236091692997713,9.377647054538187,COMPLETE
121,121,0.585109406081273,2023-04-06 18:44:24.003942,2023-04-06 18:44:52.689312,0 days 00:00:28.685370,0.047544690479113305,265,23,117,3.828030456000114,1.564292553486386,9.941065381773024,COMPLETE
122,122,0.5949843705598181,2023-04-06 18:44:52.689674,2023-04-06 18:45:05.287839,0 days 00:00:12.598165,0.09596735609391346,263,24,108,5.026601476659175,0.8448895946592025,9.599680693585618,COMPLETE
123,123,0.5851804489911907,2023-04-06 18:45:05.288332,2023-04-06 18:45:15.444187,0 days 00:00:10.155855,0.12276758547190421,269,21,102,3.5271584227758246,1.2918359543157196,9.194933668999816,COMPLETE
124,124,0.5314720090934925,2023-04-06 18:45:15.444684,2023-04-06 18:45:58.070051,0 days 00:00:42.625367,0.030858513925381352,267,26,86,4.515025147054735,0.9620078865093719,9.447429013398105,COMPLETE
125,125,0.6046462063086104,2023-04-06 18:45:58.070402,2023-04-06 18:46:14.881091,0 days 00:00:16.810689,0.0736244830870918,255,28,112,4.12366507873042,1.7237731381669212,9.053411082137279,COMPLETE
126,126,0.5998152884342143,2023-04-06 18:46:14.881433,2023-04-06 18:46:34.445737,0 days 00:00:19.564304,0.05880258415936815,259,25,118,4.345440717927503,0.7051694422145752,8.63768054259191,COMPLETE
127,127,0.2537652742256323,2023-04-06 18:46:34.446098,2023-04-06 18:46:45.388174,0 days 00:00:10.942076,0.10570359017243551,251,22,221,3.3290293298649454,1.144807170660922,9.341637911465911,COMPLETE
128,128,0.4337880079568059,2023-04-06 18:46:45.388523,2023-04-06 18:46:53.103058,0 days 00:00:07.714535,0.1473986685092875,246,29,95,3.9638912143573104,1.4501938887468262,9.698217948538339,COMPLETE
129,129,0.5073174197215118,2023-04-06 18:46:53.103596,2023-04-06 18:47:52.017216,0 days 00:00:58.913620,0.02655613722117897,273,24,133,3.6835177797958485,2.5539316841229,9.96515654309149,COMPLETE
130,130,0.5850383631713555,2023-04-06 18:47:52.017594,2023-04-06 18:48:09.034558,0 days 00:00:17.016964,0.08265925083199306,284,30,125,4.201682895500559,2.3805270367263285,8.300561126039966,COMPLETE
