,number,value,datetime_start,datetime_complete,duration,params_bpm_step,params_max_bpm,params_min_bpm,params_smooth_bpm_window,params_smooth_time_window,state
187,187,0.4873543620346689,2023-04-06 16:42:56.265034,2023-04-06 16:42:58.264259,0 days 00:00:01.999225,0.508513150577905,180,29,0.9342815117889012,4.229833069389213,COMPLETE
188,188,0.49239840863881784,2023-04-06 16:42:58.264753,2023-04-06 16:43:00.560423,0 days 00:00:02.295670,0.4567696289567461,183,25,3.602280490388225,5.040365509373361,COMPLETE
189,189,0.5365160556976413,2023-04-06 16:43:00.560794,2023-04-06 16:43:11.993407,0 days 00:00:11.432613,0.07675062757034595,187,25,1.6231406470059233,3.901587290720663,COMPLETE
190,190,0.34640522875817,2023-04-06 16:43:11.993755,2023-04-06 16:43:21.507306,0 days 00:00:09.513551,0.13639863676913438,280,30,1.3115622295440048,4.60567609124868,COMPLETE
191,191,0.5510798522307474,2023-04-06 16:43:21.507707,2023-04-06 16:43:29.417150,0 days 00:00:07.909443,0.10347397227221633,183,26,0.5152757265573732,4.869820838104095,COMPLETE
192,192,0.5609548167092924,2023-04-06 16:43:29.417506,2023-04-06 16:43:37.509976,0 days 00:00:08.092470,0.09780139548197195,182,28,0.6818885564740558,4.709023577685183,COMPLETE
193,193,0.5608837737993748,2023-04-06 16:43:37.510332,2023-04-06 16:43:49.709608,0 days 00:00:12.199276,0.06352222856450739,180,26,0.8116065390806079,4.8183081479991525,COMPLETE
194,194,0.5510798522307473,2023-04-06 16:43:49.709980,2023-04-06 16:43:58.452944,0 days 00:00:08.742964,0.11288891057425758,185,23,5.072427434360833,4.47334285915801,COMPLETE
195,195,0.5608127308894573,2023-04-06 16:43:58.453341,2023-04-06 16:44:07.785226,0 days 00:00:09.331885,0.08609831582673828,183,27,0.6372370834284684,4.106860451481946,COMPLETE
196,196,0.5656436487638534,2023-04-06 16:44:07.785599,2023-04-06 16:44:13.244653,0 days 00:00:05.459054,0.14803129708717086,180,31,1.0435230957521506,5.16368160637325,COMPLETE
197,197,0.5461778914464337,2023-04-06 16:44:13.245004,2023-04-06 16:44:34.847933,0 days 00:00:21.602929,0.03850300985758552,185,29,0.8634942429073743,5.581445606384104,COMPLETE
198,198,0.4971582836032964,2023-04-06 16:44:34.848280,2023-04-06 16:44:37.392686,0 days 00:00:02.544406,0.38642659658546796,182,24,1.0898575479745323,5.028443966615474,COMPLETE
199,199,0.5608127308894573,2023-04-06 16:44:37.393030,2023-04-06 16:44:44.197228,0 days 00:00:06.804198,0.12693248379383276,186,22,0.5016837149115461,5.445171279917661,COMPLETE
