,number,value,datetime_start,datetime_complete,duration,params_bpm_step,params_gaussian_prior_mu,params_gaussian_prior_sigma,params_max_bpm,params_min_bpm,params_smooth_bpm_window,params_smooth_time_window,state
29,29,0.5996021597044615,2023-04-06 16:58:41.421904,2023-04-06 16:58:49.016519,0 days 00:00:07.594615,0.18266884399995553,91,554.020795174566,273,28,4.042788459619717,4.480381384735017,COMPLETE
30,30,0.48763853367433924,2023-04-06 16:58:49.016993,2023-04-06 16:58:55.960976,0 days 00:00:06.943983,0.1957446713840929,59,575.5026237830609,278,33,3.359228525444885,4.214348573710365,COMPLETE
31,31,0.6049303779482808,2023-04-06 16:58:55.961323,2023-04-06 16:59:14.770241,0 days 00:00:18.808918,0.07502033658370405,98,634.1786125672229,263,28,4.209668963726821,4.077604015750594,COMPLETE
32,32,0.6094771241830065,2023-04-06 16:59:14.770629,2023-04-06 16:59:32.707345,0 days 00:00:17.936716,0.08652265032798451,94,598.6290897974721,290,28,4.089537514232472,3.9806140895735735,COMPLETE
33,33,0.6094771241830065,2023-04-06 16:59:32.707682,2023-04-06 16:59:49.784964,0 days 00:00:17.077282,0.08994820612941362,96,611.9172767252019,289,30,3.9338121640708206,3.710929745249903,COMPLETE
34,34,0.41965046888320545,2023-04-06 16:59:49.785292,2023-04-06 17:00:07.934777,0 days 00:00:18.149485,0.08237128201197046,155,623.1114111276721,288,28,3.105210344775307,3.765832159424663,COMPLETE
35,35,0.5706166524580847,2023-04-06 17:00:07.935125,2023-04-06 17:00:22.366712,0 days 00:00:14.431587,0.1101027389289235,130,624.1589616868534,289,22,4.463405591646734,2.4902154752931116,COMPLETE
36,36,0.3319124751349815,2023-04-06 17:00:22.367038,2023-04-06 17:00:41.046295,0 days 00:00:18.679257,0.07999745645584272,166,527.8918126746948,282,30,3.5265256777747767,3.8358359076520174,COMPLETE
37,37,0.5802074452969593,2023-04-06 17:00:41.046692,2023-04-06 17:00:47.021467,0 days 00:00:05.974775,0.20134963528796987,99,738.9415628019352,244,21,3.033993534219058,3.3665025467798793,COMPLETE
38,38,0.4581557260585394,2023-04-06 17:00:47.021794,2023-04-06 17:00:51.625332,0 days 00:00:04.603538,0.28925329884272444,48,667.2391253882992,274,34,4.1751652416013,1.7048646872788784,COMPLETE
39,39,0.5947712418300654,2023-04-06 17:00:51.625662,2023-04-06 17:01:20.147664,0 days 00:00:28.522002,0.05627516908190078,124,588.2934014714217,293,27,3.6034506005011346,5.050534626509213,COMPLETE
40,40,0.4731457800511509,2023-04-06 17:01:20.147992,2023-04-06 17:01:27.560120,0 days 00:00:07.412128,0.18489662698414805,142,645.909297867185,259,16,4.056595298617851,4.052701266913372,COMPLETE
41,41,0.5850383631713555,2023-04-06 17:01:27.560456,2023-04-06 17:01:35.743456,0 days 00:00:08.183000,0.16596847881563923,96,554.5114913656968,273,29,3.888421973136514,3.44687451096815,COMPLETE
42,42,0.5802074452969593,2023-04-06 17:01:35.743810,2023-04-06 17:01:54.854925,0 days 00:00:19.111115,0.07926598214909576,65,584.5317747987244,283,32,4.776091295377445,4.610648548132255,COMPLETE
43,43,0.6045041204887752,2023-04-06 17:01:54.855262,2023-04-06 17:02:07.260250,0 days 00:00:12.404988,0.12089706638427115,123,651.6069351377594,279,23,4.3472552567214615,4.137289638864878,COMPLETE
44,44,0.5948422847399829,2023-04-06 17:02:07.260573,2023-04-06 17:02:20.262195,0 days 00:00:13.001622,0.12261260577795852,121,755.460771950749,293,20,4.381847780831287,3.049483342296064,COMPLETE
45,45,0.5949133276499006,2023-04-06 17:02:20.262522,2023-04-06 17:02:26.721169,0 days 00:00:06.458647,0.21393936650502288,118,651.846118063719,284,24,2.818247860038121,3.813198652599718,COMPLETE
46,46,0.5902955385052572,2023-04-06 17:02:26.721489,2023-04-06 17:02:54.809096,0 days 00:00:28.087607,0.05344564301370548,99,813.1010801135899,260,22,5.043581623014641,4.9764036442740025,COMPLETE
47,47,0.004901960784313725,2023-04-06 17:02:54.809597,2023-04-06 17:02:59.206603,0 days 00:00:04.397006,0.3300442621138066,239,628.0131535748578,281,17,3.4637042816197274,5.550397268537632,COMPLETE
48,48,0.23429951690821257,2023-04-06 17:02:59.206937,2023-04-06 17:03:04.228246,0 days 00:00:05.021309,0.22506319875203226,174,485.5129766394967,233,35,4.515305292509365,4.068753406791029,COMPLETE
49,49,0.5556265984654732,2023-04-06 17:03:04.228581,2023-04-06 17:03:14.093304,0 days 00:00:09.864723,0.1545703623410894,73,688.7343089482109,278,30,6.208367938621873,2.4887075931264837,COMPLETE
50,50,0.6192810457516339,2023-04-06 17:03:14.093634,2023-04-06 17:03:29.063920,0 days 00:00:14.970286,0.10411340411423911,107,605.6255236495875,293,24,3.8323508527273376,3.462201324189823,COMPLETE
51,51,0.6386047172492185,2023-04-06 17:03:29.064247,2023-04-06 17:03:45.109635,0 days 00:00:16.045388,0.09834669373522868,115,602.4242178907118,294,24,3.8431679499474645,3.2900299243654,COMPLETE
52,52,0.6192810457516339,2023-04-06 17:03:45.109978,2023-04-06 17:04:02.197324,0 days 00:00:17.087346,0.09209461994485062,106,605.0966203174875,294,26,3.7789406074346346,3.238259512764594,COMPLETE
53,53,0.5996732026143791,2023-04-06 17:04:02.197648,2023-04-06 17:04:42.931625,0 days 00:00:40.733977,0.041214197196697014,112,608.8230420461903,294,26,3.805804771729283,3.222343619503128,COMPLETE
54,54,0.619281045751634,2023-04-06 17:04:42.931950,2023-04-06 17:04:52.264638,0 days 00:00:09.332688,0.1557165967963438,107,511.9808196213447,287,19,3.2387157431945566,2.8883055171675727,COMPLETE
55,55,0.47804774083546464,2023-04-06 17:04:52.264968,2023-04-06 17:05:02.666321,0 days 00:00:10.401353,0.14259240283048816,147,532.7522223218822,296,13,2.5415008663837226,2.7664542729174033,COMPLETE
56,56,0.5996021597044615,2023-04-06 17:05:02.666704,2023-04-06 17:05:08.595532,0 days 00:00:05.928828,0.24708014642109238,113,488.05169017239365,294,19,3.2545666760006253,1.8683497122131743,COMPLETE
57,57,0.41943734015345274,2023-04-06 17:05:08.595865,2023-04-06 17:05:35.818398,0 days 00:00:27.222533,0.04275197548532848,157,501.34703990767764,201,14,2.950889332643639,3.385255665570674,COMPLETE
58,58,0.5218101733447001,2023-04-06 17:05:35.818947,2023-04-06 17:05:44.751585,0 days 00:00:08.932638,0.16466376911743447,48,453.05608964075105,288,18,3.5112606636191135,2.8237854163485157,COMPLETE
59,59,0.5802074452969593,2023-04-06 17:05:44.751929,2023-04-06 17:05:58.931029,0 days 00:00:14.179100,0.10629670818414802,80,554.8532516803232,300,24,2.689615614914122,3.527791393763216,COMPLETE
60,60,0.014634839443023587,2023-04-06 17:05:58.931387,2023-04-06 17:06:52.829217,0 days 00:00:53.897830,0.03183971026250737,298,720.70220302133,292,20,3.2906938920767725,2.988334009014438,COMPLETE
61,61,0.6240409207161126,2023-04-06 17:06:52.829698,2023-04-06 17:07:10.457378,0 days 00:00:17.627680,0.08653845932300704,105,674.9788857053348,284,25,3.819027725711714,2.488520560326949,COMPLETE
62,62,0.6094771241830065,2023-04-06 17:07:10.457865,2023-04-06 17:07:21.288283,0 days 00:00:10.830418,0.13494940349879903,102,669.5352667937741,285,26,3.84350446144022,2.4374312709365213,COMPLETE
63,63,0.546106848536516,2023-04-06 17:07:21.288619,2023-04-06 17:07:54.472606,0 days 00:00:33.183987,0.05240535640215168,130,694.6590715908167,296,23,4.800267598708313,3.200349295223222,COMPLETE
64,64,0.6192100028417163,2023-04-06 17:07:54.473125,2023-04-06 17:08:07.866339,0 days 00:00:13.393214,0.09894930790775285,108,740.7097718105914,269,25,2.359420275351641,2.1332935274853404,COMPLETE
65,65,0.585109406081273,2023-04-06 17:08:07.866720,2023-04-06 17:08:15.203162,0 days 00:00:07.336442,0.18763416192564472,108,747.6318057086148,285,22,2.494501637009657,1.0179155212530997,COMPLETE
66,66,0.5218101733447003,2023-04-06 17:08:15.203643,2023-04-06 17:10:36.824003,0 days 00:02:21.620360,0.011171506047519764,134,781.1878589107223,270,26,2.0228494250096603,2.270315061037613,COMPLETE
67,67,0.5900113668655868,2023-04-06 17:10:36.824378,2023-04-06 17:10:50.094457,0 days 00:00:13.270079,0.1079887219176033,75,675.8559994863976,277,24,3.1148872541374986,1.9666813396432286,COMPLETE
68,68,0.5753765274225633,2023-04-06 17:10:50.095010,2023-04-06 17:10:56.630967,0 days 00:00:06.535957,0.21994937897564887,113,734.6127444414699,298,25,2.2153622642862434,0.7803252633649205,COMPLETE
69,69,0.5703324808184144,2023-04-06 17:10:56.631447,2023-04-06 17:11:05.514010,0 days 00:00:08.882563,0.15231674844098975,84,566.7351039095244,287,21,1.4620917001814706,1.4668073125572785,COMPLETE
70,70,0.17092924126172207,2023-04-06 17:11:05.514365,2023-04-06 17:11:30.008195,0 days 00:00:24.493830,0.06434827101208404,194,720.4540376311583,291,27,3.6802338114672284,2.921680426993059,COMPLETE
71,71,0.5898692810457516,2023-04-06 17:11:30.008559,2023-04-06 17:11:47.722010,0 days 00:00:17.713451,0.08610857812952952,87,599.3337873001668,296,29,2.9078209515338376,2.3039765577107514,COMPLETE
72,72,0.6241830065359476,2023-04-06 17:11:47.722507,2023-04-06 17:12:03.179643,0 days 00:00:15.457136,0.09982156415748446,103,601.9617787375478,291,27,4.1088481291680825,2.6781421668102485,COMPLETE
73,73,0.6193520886615516,2023-04-06 17:12:03.179990,2023-04-06 17:12:13.697321,0 days 00:00:10.517331,0.13012440675276507,105,519.3722083287179,270,25,3.356096590160923,2.1229619509755335,COMPLETE
74,74,0.5508667235009946,2023-04-06 17:12:13.697684,2023-04-06 17:12:24.877550,0 days 00:00:11.179866,0.12972434498832713,65,548.266565268285,286,23,3.250196961351775,2.6058658067411344,COMPLETE
75,75,0.5996021597044615,2023-04-06 17:12:24.877898,2023-04-06 17:12:33.167873,0 days 00:00:08.289975,0.17652327530981893,120,458.57236718293166,300,32,3.7660167872708428,2.589876522057634,COMPLETE
76,76,0.5169792554703041,2023-04-06 17:12:33.168234,2023-04-06 17:13:30.879537,0 days 00:00:57.711303,0.026724531910768914,143,533.1315744513236,281,41,4.105867169270619,2.7828862500720515,COMPLETE
77,77,0.6046462063086104,2023-04-06 17:13:30.879893,2023-04-06 17:13:54.987858,0 days 00:00:24.107965,0.066391485524104,103,508.4747002949578,291,27,3.69199598550945,2.202675542680149,COMPLETE
78,78,0.5702614379084966,2023-04-06 17:13:54.988340,2023-04-06 17:14:05.715668,0 days 00:00:10.727328,0.13420775003716298,90,590.6191418926761,276,19,3.4336713739184366,3.1240940928118692,COMPLETE
79,79,0.521668087524865,2023-04-06 17:14:05.716041,2023-04-06 17:14:13.479903,0 days 00:00:07.763862,0.19788919770899488,56,644.8713080913263,296,21,4.522404676326929,1.5578727583977439,COMPLETE
80,80,0.5413469735720375,2023-04-06 17:14:13.480257,2023-04-06 17:14:22.275702,0 days 00:00:08.795445,0.10084594861482721,126,575.2006471708725,183,27,2.770135363228698,1.8722937610090875,COMPLETE
81,81,0.6094771241830065,2023-04-06 17:14:22.276068,2023-04-06 17:14:36.354065,0 days 00:00:14.077997,0.09812790646916841,108,685.1941705912396,268,25,3.1534880791500406,2.2356500175501024,COMPLETE
82,82,0.6045751633986928,2023-04-06 17:14:36.354422,2023-04-06 17:15:11.211734,0 days 00:00:34.857312,0.04614545809073198,117,616.6958345515225,282,25,4.019659803180167,2.003278312812175,COMPLETE
83,83,0.6143790849673202,2023-04-06 17:15:11.212077,2023-04-06 17:15:20.701417,0 days 00:00:09.489340,0.15923775902397574,104,651.970606521116,292,23,3.585284804222385,2.646310750778299,COMPLETE
84,84,0.5556265984654732,2023-04-06 17:15:20.701938,2023-04-06 17:15:31.478999,0 days 00:00:10.777061,0.11987268931894514,93,704.1459316761647,248,31,4.2579740684716345,3.579371522652562,COMPLETE
85,85,0.5412759306621199,2023-04-06 17:15:31.479348,2023-04-06 17:15:52.415800,0 days 00:00:20.936452,0.07285422128281938,138,611.7465691493221,286,28,3.3851104548231055,3.0188199546150996,COMPLETE
86,86,0.5265700483091788,2023-04-06 17:15:52.416317,2023-04-06 17:16:34.324587,0 days 00:00:41.908270,0.03419369553118211,70,518.7420576172693,255,24,2.9558482976609213,3.253389554878675,COMPLETE
87,87,0.5751633986928105,2023-04-06 17:16:34.324931,2023-04-06 17:16:48.914471,0 days 00:00:14.589540,0.09103845955562075,80,667.9498579431299,271,29,2.3308976864685684,3.6001261845313146,COMPLETE
88,88,0.5510088093208299,2023-04-06 17:16:48.914833,2023-04-06 17:16:58.239517,0 days 00:00:09.324684,0.1435048027087955,129,639.2172701926088,262,26,3.936764746366064,1.3985419974932238,COMPLETE
89,89,0.6338448422847399,2023-04-06 17:16:58.239891,2023-04-06 17:17:06.773929,0 days 00:00:08.534038,0.17126435781878943,113,552.2724868727564,297,20,2.6654547375496698,2.0858820322428566,COMPLETE
90,90,0.5947712418300654,2023-04-06 17:17:06.774443,2023-04-06 17:17:15.166422,0 days 00:00:08.391979,0.175478719982382,93,573.357932393465,298,16,2.6164808384953595,2.7983366140552017,COMPLETE
91,91,0.623969877806195,2023-04-06 17:17:15.166819,2023-04-06 17:17:27.981550,0 days 00:00:12.814731,0.11714656605305196,114,545.8036025960085,295,22,2.8013970790806,2.4155412949719786,COMPLETE
92,92,0.5948422847399829,2023-04-06 17:17:27.981908,2023-04-06 17:17:34.969058,0 days 00:00:06.987150,0.20378878292983682,113,539.3169351546817,294,20,2.7399691328360607,2.365794964513318,COMPLETE
93,93,0.6290849673202614,2023-04-06 17:17:34.969436,2023-04-06 17:17:46.795890,0 days 00:00:11.826454,0.12633730074798263,101,519.928593384283,289,18,3.129159074368749,1.6591798206228454,COMPLETE
94,94,0.5898692810457516,2023-04-06 17:17:46.796246,2023-04-06 17:17:52.933901,0 days 00:00:06.137655,0.2353032048994379,119,504.0833678935506,290,18,2.970616130803486,1.7165933674279654,COMPLETE
95,95,0.6045041204887752,2023-04-06 17:17:52.934416,2023-04-06 17:18:03.605233,0 days 00:00:10.670817,0.12630588919563424,101,475.3167361880012,288,48,3.217703132554663,2.019842878247715,COMPLETE
96,96,0.5314720090934925,2023-04-06 17:18:03.605626,2023-04-06 17:18:24.178859,0 days 00:00:20.573233,0.05906886789855802,126,519.9483779992058,221,18,3.37975899807578,2.6018451534244873,COMPLETE
97,97,0.5850383631713555,2023-04-06 17:18:24.179209,2023-04-06 17:18:32.876782,0 days 00:00:08.697573,0.16584488957734778,88,420.7887065076868,283,22,3.591450804085341,1.2149843311592174,COMPLETE
98,98,0.6094060812730889,2023-04-06 17:18:32.877166,2023-04-06 17:18:43.022919,0 days 00:00:10.145753,0.14892630337285745,116,560.0869126386025,297,16,2.644395149503594,1.690932977271511,COMPLETE
99,99,0.6045751633986928,2023-04-06 17:18:43.023269,2023-04-06 17:18:51.018815,0 days 00:00:07.995546,0.1841817408527662,83,543.8763759391837,300,20,3.087319993572243,2.2096755105786032,COMPLETE
100,100,0.5900824097755043,2023-04-06 17:18:51.019172,2023-04-06 17:19:04.336855,0 days 00:00:13.317683,0.1157005067698914,96,581.9769749146644,280,17,4.166509306833826,2.900471079688322,COMPLETE
101,101,0.5947712418300654,2023-04-06 17:19:04.337225,2023-04-06 17:19:27.020311,0 days 00:00:22.683086,0.07215077464313449,106,605.7683982010752,294,21,3.9564260123197146,2.407417072735299,COMPLETE
102,102,0.5362318840579711,2023-04-06 17:19:27.020676,2023-04-06 17:20:32.845490,0 days 00:01:05.824814,0.026015112504947258,133,630.6344514289322,290,23,3.726958432620725,3.129397310813143,COMPLETE
103,103,0.6143790849673202,2023-04-06 17:20:32.845851,2023-04-06 17:20:48.896494,0 days 00:00:16.050643,0.09527683181454341,101,489.9426117495595,294,22,2.8501110244631245,3.411807817416513,COMPLETE
104,104,0.6240409207161125,2023-04-06 17:20:48.896997,2023-04-06 17:21:01.465269,0 days 00:00:12.568272,0.11854540984125767,110,589.396335309408,288,24,3.511671332663056,2.0773774993845073,COMPLETE
105,105,0.05370843989769821,2023-04-06 17:21:01.465635,2023-04-06 17:21:12.458706,0 days 00:00:10.993071,0.13453046055330384,229,560.2558020310892,285,24,3.4467943440173743,1.8494357300059283,COMPLETE
106,106,0.6094771241830065,2023-04-06 17:21:12.459205,2023-04-06 17:21:19.177001,0 days 00:00:06.717796,0.21190294114253153,124,520.5088756692206,288,19,3.1513152950846433,2.0837804153184565,COMPLETE
107,107,0.5948422847399829,2023-04-06 17:21:19.177389,2023-04-06 17:21:51.047183,0 days 00:00:31.869794,0.055697377733568254,111,586.3531341314605,297,12,4.4661480902961355,2.4974441489919066,COMPLETE
108,108,0.6143080420574027,2023-04-06 17:21:51.047545,2023-04-06 17:22:03.437818,0 days 00:00:12.390273,0.12421958763186029,97,622.2851488444545,292,21,3.573671718914541,2.739124063800877,COMPLETE
109,109,0.5120062517760727,2023-04-06 17:22:03.438194,2023-04-06 17:22:12.837226,0 days 00:00:09.399032,0.15069995998348668,139,473.63396110434985,276,17,3.306391559892045,2.025406028675216,COMPLETE
110,110,0.5800653594771242,2023-04-06 17:22:12.837741,2023-04-06 17:22:26.213639,0 days 00:00:13.375898,0.10872085171616444,78,539.6620295457058,291,43,3.8999071782111048,2.397232834374641,COMPLETE
111,111,0.6143790849673202,2023-04-06 17:22:26.213997,2023-04-06 17:22:45.445914,0 days 00:00:19.231917,0.08228705087767885,106,597.6463312837044,295,25,3.747382487420165,2.673177794455535,COMPLETE
112,112,0.6044330775788577,2023-04-06 17:22:45.446448,2023-04-06 17:23:21.810519,0 days 00:00:36.364071,0.044580908831815286,115,563.1399094011604,284,26,3.058273212749559,3.0228272318084364,COMPLETE
113,113,0.6095481670929241,2023-04-06 17:23:21.810905,2023-04-06 17:23:41.732289,0 days 00:00:19.921384,0.07945415032990508,90,498.4975634887517,288,22,4.210405092103548,3.2465544117465726,COMPLETE
114,114,0.4293833475419153,2023-04-06 17:23:41.732670,2023-04-06 17:23:51.394444,0 days 00:00:09.661774,0.16338334659569922,152,653.0765334062111,298,24,4.639487957801116,2.254423750623151,COMPLETE
115,115,0.5851804489911907,2023-04-06 17:23:51.394813,2023-04-06 17:24:06.892226,0 days 00:00:15.497413,0.10194924419130671,123,594.2228291974096,293,19,3.491282490513879,1.7565156212797717,COMPLETE
116,116,0.5363029269678886,2023-04-06 17:24:06.892719,2023-04-06 17:25:03.324846,0 days 00:00:56.432127,0.02133195301767049,101,570.1345511739079,212,27,4.335778478275342,1.5945332160410888,COMPLETE
117,117,0.585109406081273,2023-04-06 17:25:03.325255,2023-04-06 17:25:09.432473,0 days 00:00:06.107218,0.19342346017104653,109,617.033206993565,234,25,3.8153094648942076,2.506320861197188,COMPLETE
118,118,0.5947712418300654,2023-04-06 17:25:09.432992,2023-04-06 17:25:22.123834,0 days 00:00:12.690842,0.11568380784057021,85,527.8907389916326,300,23,2.4840791244662697,1.3808857165878419,COMPLETE
119,119,0.5998152884342143,2023-04-06 17:25:22.124185,2023-04-06 17:25:42.839451,0 days 00:00:20.715266,0.07442138752108815,121,687.0299708028681,286,20,2.7963661997826064,2.947498641780309,COMPLETE
120,120,0.5899403239556692,2023-04-06 17:25:42.840037,2023-04-06 17:25:51.266065,0 days 00:00:08.426028,0.1729979831494755,93,633.0277293911039,290,29,4.043990209722636,1.9057231380837223,COMPLETE
121,121,0.6096192100028417,2023-04-06 17:25:51.266576,2023-04-06 17:26:05.439269,0 days 00:00:14.172693,0.09311096570312542,107,665.6676156829976,266,25,2.345099712433588,2.1303090947068153,COMPLETE
122,122,0.6095481670929241,2023-04-06 17:26:05.439645,2023-04-06 17:26:15.772655,0 days 00:00:10.333010,0.13807121961219557,115,551.309832108017,279,23,3.302032153735497,2.1527823861425173,COMPLETE
123,123,0.5948422847399829,2023-04-06 17:26:15.773033,2023-04-06 17:26:44.363985,0 days 00:00:28.590952,0.053968946833666286,99,703.2130922255185,296,26,2.1273219748719328,2.7717917752140693,COMPLETE
124,124,0.6143080420574026,2023-04-06 17:26:44.364494,2023-04-06 17:26:58.122389,0 days 00:00:13.757895,0.10437029084714787,109,506.70788833051165,292,28,2.500158371364934,3.720452526193599,COMPLETE
125,125,0.54127593066212,2023-04-06 17:26:58.122820,2023-04-06 17:27:39.379525,0 days 00:00:41.256705,0.0386272222371512,129,600.8800812295045,283,24,2.935986280320954,2.35700853474324,COMPLETE
126,126,0.5752344416027281,2023-04-06 17:27:39.379895,2023-04-06 17:27:50.435620,0 days 00:00:11.055725,0.14376678457208686,71,718.0610536991563,288,22,4.9681683854919,1.8549905949293322,COMPLETE
127,127,0.6045041204887752,2023-04-06 17:27:50.436004,2023-04-06 17:28:03.124984,0 days 00:00:12.688980,0.12027193742805656,118,764.156643298139,295,27,3.5817318849447233,5.832960810551172,COMPLETE
128,128,0.5850383631713555,2023-04-06 17:28:03.125502,2023-04-06 17:31:45.593732,0 days 00:03:42.468230,0.010312495870381716,105,578.7424293650266,298,25,4.629498883979628,2.594873482625112,COMPLETE
129,129,0.6095481670929241,2023-04-06 17:31:45.594113,2023-04-06 17:32:08.979237,0 days 00:00:23.385124,0.06811887135364997,95,543.1532570661453,290,38,5.514203165409454,3.4651887912752355,COMPLETE
130,130,0.5460358056265985,2023-04-06 17:32:08.979760,2023-04-06 17:32:14.403027,0 days 00:00:05.423267,0.26077576029966226,88,644.793965749266,286,21,3.100736784721943,1.662672676445737,COMPLETE
