,number,value,datetime_start,datetime_complete,duration,params_bpm_step,params_max_bpm,params_min_bpm,params_smooth_bpm_window,params_smooth_time_window,state
170,170,0.5267831770389315,2023-04-06 20:52:11.078703,2023-04-06 20:52:14.729801,0 days 00:00:03.651098,0.2654962274627972,180,36,9.459638040397579,6.404345981855323,COMPLETE
171,171,0.5655726058539358,2023-04-06 20:52:14.730144,2023-04-06 20:52:22.156347,0 days 00:00:07.426203,0.12833769394185035,180,38,9.26065833482302,6.920110933505905,COMPLETE
172,172,0.5461778914464337,2023-04-06 20:52:22.156683,2023-04-06 20:52:28.515004,0 days 00:00:06.358321,0.146600848593476,182,37,9.288236212953118,6.77750492584236,COMPLETE
173,173,0.5167661267405513,2023-04-06 20:52:28.515343,2023-04-06 20:52:33.498523,0 days 00:00:04.983180,0.18694521153032864,182,39,8.771590504943413,7.095597372512945,COMPLETE
174,174,0.6047882921284455,2023-04-06 20:52:33.498867,2023-04-06 20:52:43.271388,0 days 00:00:09.772521,0.09720636231376938,180,38,9.651715764604024,6.503832399000598,COMPLETE
175,175,0.5364450127877237,2023-04-06 20:52:43.271751,2023-04-06 20:52:59.803517,0 days 00:00:16.531766,0.0596778853906581,187,38,9.886854742910202,6.828719790568644,COMPLETE
176,176,0.40494458653026427,2023-04-06 20:52:59.803855,2023-04-06 20:53:15.300216,0 days 00:00:15.496361,0.08961318241965541,253,38,9.635358481331885,6.938988691631712,COMPLETE
177,177,0.5657857345836885,2023-04-06 20:53:15.300555,2023-04-06 20:53:24.340374,0 days 00:00:09.039819,0.10546297608926206,184,39,8.981016146002476,7.3895366022015345,COMPLETE
178,178,0.5364450127877237,2023-04-06 20:53:24.340711,2023-04-06 20:53:33.816528,0 days 00:00:09.475817,0.10534234765253991,185,33,9.980953405925213,7.511321536386767,COMPLETE
179,179,0.44387610116510373,2023-04-06 20:53:33.816866,2023-04-06 20:54:17.774566,0 days 00:00:43.957700,0.032872052657900636,217,36,8.991657702228682,7.384404657654309,COMPLETE
180,180,0.551150895140665,2023-04-06 20:54:17.774967,2023-04-06 20:54:30.341470,0 days 00:00:12.566503,0.07598354734141163,184,40,8.739038481418316,6.612438038609763,COMPLETE
181,181,0.5803495311167945,2023-04-06 20:54:30.341811,2023-04-06 20:54:38.637633,0 days 00:00:08.295822,0.11390227845125925,182,39,9.682606608931003,6.4373618255643645,COMPLETE
182,182,0.5705456095481671,2023-04-06 20:54:38.637970,2023-04-06 20:54:47.196917,0 days 00:00:08.558947,0.11174302228814557,183,38,9.753808523790093,6.417500082247529,COMPLETE
183,183,0.5853225348110258,2023-04-06 20:54:47.197259,2023-04-06 20:54:57.080834,0 days 00:00:09.883575,0.09635398162151716,183,38,9.740702299579375,6.4789535183180025,COMPLETE
184,184,0.5462489343563512,2023-04-06 20:54:57.081178,2023-04-06 20:55:07.450434,0 days 00:00:10.369256,0.09054014703946243,182,39,9.804007084957462,6.470869959913388,COMPLETE
185,185,0.5461778914464337,2023-04-06 20:55:07.450783,2023-04-06 20:55:24.251821,0 days 00:00:16.801038,0.05713972517765692,183,38,9.69811223739354,6.565771807221245,COMPLETE
186,186,0.5656436487638534,2023-04-06 20:55:24.252202,2023-04-06 20:55:30.392545,0 days 00:00:06.140343,0.16171071701139578,180,26,9.533482301923973,6.326791374601726,COMPLETE
187,187,0.5316140949133276,2023-04-06 20:55:30.392895,2023-04-06 20:55:42.379872,0 days 00:00:11.986977,0.08879094849956892,188,26,9.502468716458948,6.444212788314008,COMPLETE
188,188,0.565714691673771,2023-04-06 20:55:42.380218,2023-04-06 20:55:51.352983,0 days 00:00:08.972765,0.10690799138991693,183,40,9.823280184571999,6.928732608188934,COMPLETE
189,189,0.5512219380505825,2023-04-06 20:55:51.353331,2023-04-06 20:56:04.970925,0 days 00:00:13.617594,0.06924812128783177,183,40,9.797726169646952,6.736997817793372,COMPLETE
190,190,0.5463910201761865,2023-04-06 20:56:04.971275,2023-04-06 20:56:14.324458,0 days 00:00:09.353183,0.10320781189781565,188,41,9.850529526773576,6.304004655157401,COMPLETE
191,191,0.5559818130150611,2023-04-06 20:56:14.324833,2023-04-06 20:56:22.213264,0 days 00:00:07.888431,0.11905943646028719,182,39,9.566905657202762,6.976497439870192,COMPLETE
192,192,0.5850383631713555,2023-04-06 20:56:22.213608,2023-04-06 20:56:28.690905,0 days 00:00:06.477297,0.14793360860872623,180,38,9.993183507492857,6.796922871866038,COMPLETE
193,193,0.5459647627166808,2023-04-06 20:56:28.691254,2023-04-06 20:56:34.632715,0 days 00:00:05.941461,0.1572563830372276,184,40,9.924922570351537,7.269325784204795,COMPLETE
194,194,0.34647627166808753,2023-04-06 20:56:34.633057,2023-04-06 20:56:38.825645,0 days 00:00:04.192588,0.319141655911639,246,39,9.725006550916179,6.743889839907995,COMPLETE
195,195,0.3365302642796249,2023-04-06 20:56:38.825993,2023-04-06 20:56:40.496059,0 days 00:00:01.670066,0.6267345522025404,182,40,9.476168853697311,6.582423272880893,COMPLETE
196,196,0.5313299232736574,2023-04-06 20:56:40.496413,2023-04-06 20:56:45.731871,0 days 00:00:05.235458,0.18473889790957754,185,38,9.959788110631333,7.144597723849068,COMPLETE
197,197,0.5753054845126456,2023-04-06 20:56:45.732246,2023-04-06 20:56:52.079269,0 days 00:00:06.347023,0.1481825638917958,180,39,9.711270554294895,6.386642474007579,COMPLETE
198,198,0.5510798522307473,2023-04-06 20:56:52.079647,2023-04-06 20:57:01.276499,0 days 00:00:09.196852,0.10505284602692719,186,39,9.977085367738255,6.856052350291507,COMPLETE
199,199,0.5316851378232452,2023-04-06 20:57:01.276849,2023-04-06 20:57:13.911359,0 days 00:00:12.634510,0.07523825637034852,183,38,9.66534270686277,6.463466272974435,COMPLETE
