,number,value,datetime_start,datetime_complete,duration,params_bpm_step,params_max_bpm,params_min_bpm,params_resonance_prior_beta,params_resonance_prior_bpm_ext,params_smooth_bpm_window,params_smooth_time_window,state
15,15,0.4536089798238136,2023-04-05 22:54:08.394220,2023-04-05 22:54:14.885908,0 days 00:00:06.491688,0.20928203623655012,238,20,5.150379835619478,114,6.875324785566625,4.7821503606658124,COMPLETE
16,16,0.424410343847684,2023-04-05 22:54:14.886237,2023-04-05 22:55:57.915795,0 days 00:01:43.029558,0.014034707078420916,207,30,7.509560752220519,225,4.4357467407182725,7.182069796713739,COMPLETE
17,17,0.40494458653026427,2023-04-05 22:55:57.916112,2023-04-05 22:56:02.015188,0 days 00:00:04.099076,0.21205496512910377,180,49,5.21906652652267,300,5.981016475169841,2.3420961439330985,COMPLETE
18,18,0.21462063086104008,2023-04-05 22:56:02.015513,2023-04-05 22:56:04.007910,0 days 00:00:01.992397,0.9821001636424469,283,19,6.872476293216833,83,1.9244491893872526,5.186325118939182,COMPLETE
19,19,0.4636260301221938,2023-04-05 22:56:04.008256,2023-04-05 22:56:14.073993,0 days 00:00:10.065737,0.1258222850968324,227,27,7.981028425097523,136,7.623651116945836,7.12710074724818,COMPLETE
20,20,0.45829781187837454,2023-04-05 22:56:14.074319,2023-04-05 22:56:23.809864,0 days 00:00:09.735545,0.12357906787419957,225,35,7.454174090683497,65,7.1920727237393045,8.099746736164695,COMPLETE
21,21,0.38547882921284454,2023-04-05 22:56:23.810193,2023-04-05 22:56:28.623419,0 days 00:00:04.813226,0.27719155898152426,245,25,7.804067967653575,137,7.608082803064878,6.626001964146566,COMPLETE
22,22,0.4536800227337312,2023-04-05 22:56:28.623741,2023-04-05 22:56:40.661750,0 days 00:00:12.038009,0.10400525670450105,233,28,7.002446418348655,145,5.733839575691739,5.306238741179877,COMPLETE
23,23,0.5313299232736574,2023-04-05 22:56:40.662086,2023-04-05 22:56:48.232361,0 days 00:00:07.570275,0.15141637126344165,204,23,5.890569178906018,94,8.027773576775127,8.551816519914112,COMPLETE
24,24,0.5168371696504689,2023-04-05 22:56:48.232675,2023-04-05 22:56:56.990061,0 days 00:00:08.757386,0.13733205381046074,210,21,6.025325679295283,93,8.076969524543824,8.380886920291047,COMPLETE
25,25,0.5363739698778062,2023-04-05 22:56:56.990384,2023-04-05 22:57:17.255749,0 days 00:00:20.265365,0.05873462965775368,204,22,5.954670057149515,92,8.304036985767015,8.5802090730692,COMPLETE
26,26,0.5362318840579711,2023-04-05 22:57:17.256059,2023-04-05 22:57:24.362194,0 days 00:00:07.106135,0.16636558464822104,202,16,5.714866869576648,92,8.403948546200922,8.963722820140045,COMPLETE
27,27,0.24389030974708725,2023-04-05 22:57:24.362539,2023-04-05 22:57:28.214511,0 days 00:00:03.851972,0.3041110691815272,198,16,5.450902958736982,55,8.78718635272681,9.812183251936899,COMPLETE
28,28,0.0,2023-04-05 22:57:28.214983,2023-04-05 22:57:31.337718,0 days 00:00:03.122735,0.3912387201373417,199,13,5.915494720302825,10,9.894667046855547,8.858701111087788,COMPLETE
29,29,0.5021312872975278,2023-04-05 22:57:31.338048,2023-04-05 22:57:37.330172,0 days 00:00:05.992124,0.20518206745576448,214,18,4.645226389326385,91,8.10009371266089,9.1639646305822,COMPLETE
30,30,0.05861040068201193,2023-04-05 22:57:37.330528,2023-04-05 22:57:41.903983,0 days 00:00:04.573455,0.2629978281290992,202,17,5.566671547515712,35,9.311051593693584,7.806809962698158,COMPLETE
31,31,0.48749644785450413,2023-04-05 22:57:41.904312,2023-04-05 22:57:49.401861,0 days 00:00:07.497549,0.16158113346935044,214,22,5.722574374512377,94,8.414351499072861,8.39863334329315,COMPLETE
32,32,0.5365160556976413,2023-04-05 22:57:49.402191,2023-04-05 22:58:04.566457,0 days 00:00:15.164266,0.08202005316991834,208,14,6.415007326990285,100,8.224730603151558,8.855023046181035,COMPLETE
33,33,0.565714691673771,2023-04-05 22:58:04.566783,2023-04-05 22:58:19.684901,0 days 00:00:15.118118,0.0776433056491713,191,10,6.445726764840064,71,9.265242526982703,8.892280051191202,COMPLETE
34,34,0.5753765274225632,2023-04-05 22:58:19.685355,2023-04-05 22:58:37.020618,0 days 00:00:17.335263,0.06773427053818193,190,10,6.5167367455292196,72,9.540096625717656,9.057866170682729,COMPLETE
35,35,0.5705456095481671,2023-04-05 22:58:37.020944,2023-04-05 22:58:51.481623,0 days 00:00:14.460679,0.08083907562512699,189,10,6.5130492434841045,68,9.525166893621387,9.35085819740609,COMPLETE
36,36,0.5510798522307474,2023-04-05 22:58:51.481961,2023-04-05 22:59:08.163350,0 days 00:00:16.681389,0.07060042503878367,190,10,6.492964636631845,65,9.351195474019354,9.49831081993689,COMPLETE
37,37,0.5753054845126456,2023-04-05 22:59:08.163678,2023-04-05 22:59:26.057746,0 days 00:00:17.894068,0.06649933435403389,190,10,6.810345422972893,69,9.46029700966422,9.92739129625934,COMPLETE
38,38,0.4825944870701904,2023-04-05 22:59:26.058065,2023-04-05 22:59:30.365137,0 days 00:00:04.307072,0.2583171914693584,180,12,6.886207011994389,72,9.459394680882486,9.984995952805226,COMPLETE
39,39,0.47328786587098604,2023-04-05 22:59:30.365466,2023-04-05 22:59:45.687050,0 days 00:00:15.321584,0.07608630297122887,190,10,7.163359786147082,42,8.913666878597224,9.230320041543115,COMPLETE
40,40,0.38498152884342146,2023-04-05 22:59:45.687383,2023-04-05 22:59:50.741743,0 days 00:00:05.054360,0.22192141238726326,185,13,6.56794264713811,54,9.766778817127705,9.540882411409518,COMPLETE
41,41,0.5608837737993748,2023-04-05 22:59:50.742061,2023-04-05 23:00:09.225625,0 days 00:00:18.483564,0.06371905539984282,191,10,6.4177806939939,66,9.196424508396637,9.505871866177943,COMPLETE
42,42,0.565714691673771,2023-04-05 23:00:09.225952,2023-04-05 23:00:33.026451,0 days 00:00:23.800499,0.04977896768466283,194,14,7.126119412016495,76,9.024915770891301,9.972917697651749,COMPLETE
43,43,0.2291844273941461,2023-04-05 23:00:33.026852,2023-04-05 23:00:43.768176,0 days 00:00:10.741324,0.10999336187469916,195,14,7.436509434620553,30,8.867681244356879,9.760587689248482,COMPLETE
44,44,0.5168371696504689,2023-04-05 23:00:43.768502,2023-04-05 23:01:20.449979,0 days 00:00:36.681477,0.03789038232783018,185,12,6.92350730805359,53,9.567955386512576,9.949028601610253,COMPLETE
45,45,0.5608127308894573,2023-04-05 23:01:20.450323,2023-04-05 23:04:08.009177,0 days 00:02:47.558854,0.010149517771523967,187,12,7.191903965516118,77,9.940833817812033,9.343090207072573,COMPLETE
46,46,0.42909917590224494,2023-04-05 23:04:08.009668,2023-04-05 23:04:23.069252,0 days 00:00:15.059584,0.10331707345054691,255,15,6.255536121698952,109,8.992727174877924,9.164022433420838,COMPLETE
47,47,0.004901960784313725,2023-04-05 23:04:23.069729,2023-04-05 23:04:29.439755,0 days 00:00:06.370026,0.18318248617798993,194,10,6.71846180956078,17,8.634940078648153,7.898355707942884,COMPLETE
48,48,0.4487070190394999,2023-04-05 23:04:29.440087,2023-04-05 23:04:56.279150,0 days 00:00:26.839063,0.04999298225681731,218,14,6.2757022448289455,45,9.39296334594686,8.845292608919886,COMPLETE
49,49,0.5023444160272804,2023-04-05 23:04:56.279480,2023-04-05 23:05:02.008997,0 days 00:00:05.729517,0.15699840504323986,181,44,7.448425827469189,165,9.598696752664761,9.494415523217947,COMPLETE
50,50,0.5024154589371981,2023-04-05 23:05:02.009322,2023-04-05 23:05:07.160532,0 days 00:00:05.151210,0.22590546649108503,198,18,6.692782469463915,113,8.709059433543406,9.997112039315265,COMPLETE
